payment_id,user_id,payment_date,amount,status,gateway,failure_reason
36277e36-d8cb-4f9c-8bbf-211a5da42d5f,50daab1b-5056-44c4-a3cd-e880377cb644,2024-07-28,4762.98,success,stripe,
12600cfb-3f00-4f19-a19a-5f137d51df45,13e9b259-d115-40de-abaa-d4f1d3cea5d2,2024-09-06,14567.52,success,stripe,
b69a13e0-8296-457d-aadf-328827890220,7b1c6e64-818d-44e8-802b-c3a388f2e732,2024-12-21,2792.82,success,bank_transfer,
1178fd18-30c1-433f-aa20-f3f300e18eaf,9c66100b-be69-45c5-bb9c-2859091a1087,2024-08-07,6305.29,success,paypal,
21ac31e5-e551-4aec-b676-e552e6b40434,dadf8591-b5dc-4bd8-b28c-01f01d3a121b,2024-08-24,8667.51,success,stripe,
888d0dba-6297-438c-a4ae-30ed9b35b806,a4de1629-aafd-43e4-ba23-3f04adcd770e,2024-12-31,975.87,success,stripe,
954edf2b-4e8a-49f5-a9da-4831a18f2439,126741f5-5d63-4db0-8fdc-0595804db48f,2024-08-02,4994.86,failed,stripe,expired_card
fb999b49-8249-4cc7-b1b6-b63b9effedcb,2f3af7b0-3d56-4759-b43a-dd8294425e20,2023-10-11,2873.02,failed,razorpay,gateway_timeout
fe4b7e4a-a564-46cf-9b8a-054bf7eaf8ad,d27ea5ac-210b-4a62-9f0e-d8e263e2aea3,2024-10-18,6702.09,success,razorpay,
da3617a6-bd17-4b27-aa4f-b509f9f84817,0cc70afd-888b-425a-8bb2-131701fd74f2,2024-01-28,8078.32,success,stripe,
fa3fe1c0-97c8-44fb-aed7-3f7aa70a5a90,f41641be-43ac-447a-83c9-ed13727ee7fc,2024-12-07,6688.72,success,razorpay,
070ab16c-a1a4-471e-9398-dad162d32b8a,dc209850-6e34-4fd2-9338-2a094d60bff2,2024-12-13,3819.64,failed,razorpay,network_error
31ba67b9-d508-4f4c-9a9d-4c2ad99e5933,fce9e989-3c88-434f-94e2-38e7907c54f8,2024-10-30,6461.51,failed,stripe,card_declined
e3caf8b9-a3d5-45c3-9a89-049ff725172d,bc73de46-e058-40de-a73c-dcff4d06c879,2023-06-06,3669.94,failed,stripe,expired_card
22e304f7-6b29-4c38-b629-9cd038f48916,9d320c63-9910-4d08-b021-1246806f5144,2024-08-20,6505.18,success,paypal,
716df761-544b-4f26-8d3b-59dadd88e5dc,b55866f8-a160-465d-b629-3944faa6a731,2024-10-10,9406.95,success,razorpay,
ac6d53cc-08ea-4828-9951-3fba8d9cb3fe,ff973ec3-b0dc-43d6-9115-822861ba7ac2,2024-12-25,6722.78,failed,razorpay,insufficient_funds
3a404ec3-9a9c-4ba7-9b5c-eabece5cb899,4c01327a-7cf6-4b1e-be20-c5e24dd0eb2d,2024-06-09,3355.73,success,stripe,
132248f0-144c-462f-b80e-0f3be4318f8a,4c1599bb-42e6-4cd5-8d85-0aa9b4e48e0b,2024-12-24,4619.57,success,razorpay,
7fd5a21c-faf1-4728-a3fd-ac130377f45a,35c0a064-762d-4cd9-bc27-abf872c52cca,2024-01-24,3587.55,success,stripe,
9fb03e6a-29e5-4fb1-847a-f0aabf922eaa,4f1e0c63-d214-41d4-9549-4aed767ceddd,2024-02-25,3311.67,failed,stripe,invalid_card
fa3ac217-b6bd-4fbe-b25e-d75327546dee,ee0a20fe-9772-4322-b622-4466c5956f37,2024-11-21,8647.48,success,stripe,
a2987123-f296-43c9-8881-0ce680ca976b,160a6f68-28c7-437b-b909-120c4f0b357f,2024-10-23,7830.59,failed,paypal,fraud_detected
d8fe4252-fd86-4f1e-9965-c9193bdad0ed,0c2d3677-ad60-4f22-b9a0-c1e1528e3cb4,2024-10-06,6201.39,success,paypal,
992157c4-366c-4635-84ba-6f813c9eaf3a,713b3b02-c3f5-4dd9-b280-87cf9f7212f5,2024-08-11,9149.3,success,stripe,
5133dfac-0c39-47d0-af38-7a24742a23f2,ec4915c7-d959-40a2-b8b5-0a0a3a360b36,2024-08-07,1942.3,success,stripe,
6638408c-c299-4995-8749-04b3bc7da03b,84ca81c4-fddf-4f32-a7c9-751535097695,2024-11-13,3569.88,success,stripe,
82dca93f-1d45-450a-9ad8-9a7109a78f10,9cbe8d2f-cccf-476f-bca4-0a37e98144b2,2024-06-23,9596.15,failed,paypal,network_error
21165d11-dc6d-4e58-9739-57091bf45c02,5d92ce02-6854-482a-9220-d6e4d96beffe,2024-03-03,10946.29,success,stripe,
5ff101a2-2b2d-46bd-81fe-272ed341d9cd,085903b8-d210-4d48-aa56-59686a56144f,2024-12-26,6221.86,success,razorpay,
19826f1f-0691-40d7-b8cd-8c32340cd618,50e2462c-bcb5-410a-a40e-b7b14d270acf,2024-02-11,9154.5,success,stripe,
1cc9eb6d-baa5-4969-8fef-d6ff001e886d,929d3678-e430-43a1-b457-5f1c5cd5be0e,2024-09-04,6426.42,success,paypal,
878cd9a8-747f-4dd2-9645-8eb10ac09fdb,857ae792-97cb-4599-9db5-f57b1f82ec55,2024-07-27,8163.27,refunded,stripe,invalid_card
d23094fb-eecc-4c42-a19b-0fc5e9a4877f,da8e126f-a5e1-4abd-aa33-72d88bdd6a95,2024-11-21,2324.77,success,bank_transfer,
74ac743c-ff43-4cdc-b45b-787c973b9fb5,b6134b68-5307-4981-b547-74b78d60258f,2024-11-23,9926.51,success,stripe,
1684ffc1-6219-4523-be65-475f62227195,1aa7a7dc-a16d-4bcc-a82e-d7c9f53b7016,2024-09-04,5384.08,success,stripe,
893d3724-ca4e-4148-ba01-10846fb970ab,b55866f8-a160-465d-b629-3944faa6a731,2024-02-03,9648.45,success,stripe,
4b2105a0-0af9-4445-ab16-d512346f3748,144aab96-a6ff-41f7-8da5-c2ea2bdfd80d,2024-12-31,5606.59,success,razorpay,
e590b964-86b6-47e9-b707-0fc241b30dfb,d358cca3-047f-4e65-a8e9-7eb0b3ccc401,2024-10-19,5849.87,failed,razorpay,network_error
db0979ab-2289-44a9-897e-554a692feac8,7e5edda1-671f-461a-91e3-cfa3fcbed9b3,2024-09-08,14201.79,pending,paypal,
9a895566-79c6-45b5-b1d0-364143a05c18,9b61962d-432f-44e5-b437-01d064c8498c,2024-10-08,3268.53,refunded,bank_transfer,gateway_timeout
2ec6ddef-337b-4a99-a73c-19ba45b1d57e,8e2c0a60-1d35-44e2-9d90-56e695897ebb,2024-06-18,7053.1,failed,stripe,fraud_detected
acc2940b-6cae-45bf-a6a7-8b8655e8ccaf,d9a8d5e2-b63e-4e48-a541-08378b9d6a80,2024-11-06,1136.6,success,paypal,
0767934e-5850-4949-9575-74c61b5e246c,c0970030-f864-4ae1-9689-fc1e26b342b6,2024-12-25,7050.23,success,stripe,
fa125f7a-eedc-4675-8a88-4aab8a980286,10c721d2-c207-4ecd-b550-f04af8f5a46d,2024-12-26,2763.42,success,paypal,
6f8d5cc4-a303-4c29-8de4-3bf0e54af277,85d8f44e-21ef-4719-b78c-6ef3a0fd82d4,2024-12-08,5950.52,success,razorpay,
005eab9d-42e1-4171-aa7a-14858a20c27b,961756bd-30ef-4bb5-9e2a-e0859b3bf71b,2024-12-06,6536.75,success,stripe,
e41feabb-61c3-4db5-b3e2-76e29a87a5ad,c1fc52ec-acf6-4127-9c10-99cb07841dc0,2024-04-11,730.39,success,razorpay,
801d346a-e05a-45e6-bb48-b7696356924f,f356a194-ef9e-40f5-8538-b6fe7db0fe8b,2024-02-29,2593.92,success,bank_transfer,
87ca6c38-aea6-4753-a966-ebe451b88125,b2e40ea0-03fd-43a5-a2e7-b6938d6d319e,2024-12-28,4364.22,success,stripe,
06cdf702-7998-471b-b1d4-2cfe688b94c6,c0911bda-4317-4cea-802b-dca64fef96f8,2023-08-27,4574.91,success,bank_transfer,
03e8705e-d18a-458a-9d99-a3d94f2d081d,6243525a-b5b7-4709-9e37-70f6d2b67b50,2024-10-20,8771.09,success,stripe,
3239d59c-c3d4-4f99-aeef-c8f44d189152,78dfbb6a-46c4-49fd-86b9-f919bb3fb13a,2024-11-18,6844.09,success,stripe,
303765a6-fb2b-4578-93bc-fe9ae7ea7535,290346e6-e647-4810-af9c-15a4fa61d1e2,2024-08-16,7568.22,success,bank_transfer,
604a99f3-695f-4c38-bf15-f7f4afa7253a,8c3ea5e6-225e-499f-985a-124a52dd6bdb,2024-11-13,728.92,success,paypal,
612c9a49-1a57-4293-8469-a381d7453263,05c04be1-b6a6-43c9-950a-fa48f00d4e6f,2024-11-30,9798.84,success,stripe,
8921b5a3-4d71-48e4-91d4-bf60982d726f,8fe4216e-ad05-4531-a84e-ed0da11771ab,2024-11-08,9294.38,success,paypal,
81a8e695-7537-445f-bc47-317ca9f9298e,d6e7e60e-f55b-41fa-9984-2a7c585fbd23,2023-05-10,4094.2,success,stripe,
5b441d4e-5c5f-4ce1-8a20-c11a0d8ce870,85e23956-4941-4581-a642-14fbefcb8edb,2024-10-17,4795.63,success,paypal,
37bd312e-e25c-4b67-a38c-1593f531d01d,f7b20164-cf02-4009-96ce-7c9ed1c7942a,2024-07-03,1855.37,success,stripe,
ede2f873-6879-496e-a5fd-02962474c379,e6d5c668-0da5-4488-8e9c-94af2af5afd9,2024-04-12,4073.13,success,razorpay,
c33853eb-7d47-4343-b71b-f4bd87821aa1,e27cd791-d915-48a1-a378-d6845ea709de,2024-07-23,3462.23,success,bank_transfer,
1dc1917c-d096-450e-943f-3b9626ffd7e9,de75ede9-4936-4583-ba63-fdf54882319b,2024-02-03,6099.98,success,razorpay,
d49d98c1-5359-4c05-aa4f-4c80280b4709,9bab31fc-75d9-41f5-a3a6-da927e90896f,2024-03-02,288.57,success,razorpay,
3e27ee66-e16a-4865-aee5-32635f46c405,b35f7097-851d-42e4-a0e7-7779d29061d2,2023-03-03,16584.71,success,stripe,
122301ba-a2d5-4234-9995-0c4908e9fa1b,ede45a88-c4a3-48ed-a57d-c1d257a4a278,2024-03-17,10503.83,success,bank_transfer,
05d9e183-4c6f-4d67-bfc7-aca1d2c1a1c0,aef0069e-e3a1-4be1-8bfb-8f6f65a7b5bf,2024-04-17,1630.24,success,stripe,
c2ec89cb-e50e-4b87-beca-d8a3c53cb7bf,5e455b72-49be-4da8-9dd1-8d19c25d08ba,2024-06-25,8474.13,success,stripe,
230735c5-9e19-4c88-ba5f-eb5288de1ab7,4934860f-8944-45bb-bf30-e95be5fa83fc,2024-06-28,4505.55,failed,razorpay,insufficient_funds
36e7c96f-09d4-4c64-8686-7ec9c16af53a,b3c9327f-0b0a-4bc2-bcd6-4b54a0b09676,2024-09-15,3139.69,failed,paypal,network_error
4d3ac36b-2449-48a8-a486-534e71933353,752a7cdc-13da-4ef2-b7c2-40ba94ca0f09,2024-06-27,1756.11,success,razorpay,
1ec930d4-cb87-4cce-a5f9-c8f54410f5be,75ee97f0-c52b-47d9-8eac-a19fa141ae34,2024-09-30,11336.0,success,stripe,
9830958f-f4f4-45c5-9cdb-9d46b5b9f7aa,649c33d2-d4de-41f9-bd73-8effe26c76cc,2024-12-31,7861.22,failed,razorpay,insufficient_funds
c652b935-c0c0-4f85-9e10-e064ebbf9478,61738809-0f07-4671-8699-16fe5f6db154,2024-10-20,1498.68,success,stripe,
745e8cab-7c71-45c1-b48a-50f05d66d05e,e33c8570-079b-485a-a1b3-79eb51e11779,2024-12-11,3646.38,success,stripe,
da5a8730-b8d2-466d-a76b-01c28a437959,da30377f-62ba-450d-aedf-76be2ce2f680,2024-12-15,6629.63,failed,razorpay,insufficient_funds
05f4fb12-9428-42e5-8932-0e041d3c6e4e,4fbb0189-d2b6-4c61-837c-72c3b990a4f6,2024-11-05,9126.48,success,stripe,
e4dcf00e-2b49-437f-8ed2-cec63eca8076,3da1f4b0-fc44-4082-936f-e6292f15cfff,2024-12-13,7592.54,success,paypal,
ebeb4e1a-fa97-44fa-9b4a-1e94c79749aa,dcef081e-8d55-4308-ba55-04bdbd474f97,2023-11-19,7657.87,success,stripe,
aa57afba-cea0-4d4b-8bea-bbb12511c5f0,e62a28a2-2c22-4778-9292-db12a817a45f,2024-12-15,914.65,success,razorpay,
08a9db44-91ad-47df-afb4-2c4fa0ad3a1c,c6e9c066-6b48-4d19-ac11-d1e4fcdc0dec,2024-09-09,11078.59,success,stripe,
4322f7ee-f68d-4b1d-9f34-38dae216ea3b,e68cff65-ec80-4ff4-ac87-bc7ed567fa07,2024-10-22,644.64,success,stripe,
53e84bbe-d739-46da-96b2-e626b8a55981,051dd1c6-2ca1-4e44-b66f-6eadc2f9458d,2023-11-09,8930.72,success,stripe,
2da6a8fe-63e1-4279-a438-d92017bdbfc0,5d044d71-5898-4009-aae2-6a1db3a7ff4e,2024-12-26,3204.17,success,razorpay,
d706895e-1bdd-4e8d-b79b-f28c14e7076f,e18fd149-7d9b-40d6-a561-10af2da2a8e1,2023-09-04,4836.14,success,stripe,
6abef56f-b956-4579-b493-546d4b50c45b,2d92f046-f13b-4763-858d-f25d4363709e,2024-12-05,1864.07,success,paypal,
504be07b-7c99-45d6-bece-04f406528aac,e5a54d84-c2aa-4864-8611-ff14f6fa2780,2023-08-29,9503.65,success,bank_transfer,
7a88279e-fafc-40a5-800f-9c204e9bda2c,22628ff1-02d9-4f59-83d0-8fb257455bf8,2024-06-27,2114.72,success,paypal,
6bc392b7-c61a-4feb-8467-89461c69d55e,0c4a5946-bba4-43a3-a78e-4b48ee4e3907,2024-12-29,9227.65,success,razorpay,
6b093647-7657-4326-8185-a72fe586529b,794e1900-e353-451a-8c39-f4504abb52fa,2023-05-26,2478.84,success,bank_transfer,
58b92697-16cd-4a85-9283-b3310f030a14,c3545e5a-0dd9-4bdf-86d5-9c931090cce4,2023-12-24,8282.06,pending,bank_transfer,
ef084645-d464-47d8-b5b2-58ced2a99d3e,256bebdd-2404-48a4-9fc4-b3e72d5f4759,2024-08-26,2536.11,success,stripe,
a3338caa-8f65-4249-8da1-61b6c6eb7627,61738809-0f07-4671-8699-16fe5f6db154,2024-08-06,5747.34,success,paypal,
f4da3ea0-08c7-42ff-aa84-dd59ed58fe62,39584ccc-2bb7-4c59-8342-b285375b0b73,2024-11-24,6567.03,refunded,stripe,invalid_card
b316238b-c6e9-48a6-a521-89c336ae33f8,13f3a324-390f-4237-afe1-b00124637da4,2024-03-26,6848.01,success,razorpay,
85de9ce8-c3e4-4f54-a73a-145f1785fc34,f7c5d45a-0bd9-4e4e-861b-9dd66d79a703,2024-10-21,6954.98,success,stripe,
209aaa01-b80f-466b-b8ab-3bbc939b2754,16dff5c5-fe60-4dfb-a0f1-4b21a1bd2b27,2024-11-08,6925.04,success,paypal,
8699f55d-9757-478e-9f83-0e04899791cc,7b1c6e64-818d-44e8-802b-c3a388f2e732,2024-10-22,7931.78,success,stripe,
4a4ae9b6-e00f-4525-af3b-f38b6178f3a4,e9bc55aa-7be3-48eb-a835-8c27cb4c4470,2024-02-19,7425.92,success,razorpay,
e74146ac-cbd7-42a4-8e38-30614d3db2f0,af5a4bce-00d8-47cd-a775-a8851abc2c7f,2024-08-14,8568.53,success,stripe,
2eb14d3d-1b9b-4d4a-9a50-b817cbf61fa9,1cb30051-97b5-472d-a19b-d9cea8287b26,2024-03-13,15091.8,success,paypal,
4692f6d0-ea87-45f8-8dea-ae9ec5eb698b,decb47f1-a3f0-41a5-8c78-449dbe4dedb6,2024-09-23,8030.81,success,paypal,
724682dd-8ec7-4944-9e59-0e7aff449633,eb6b680f-09a7-4cff-a541-719f89de1527,2023-09-04,6240.73,success,stripe,
95e13736-69c0-4cf0-8f43-0502eb1bfe2a,4606a41e-7064-4cc0-879b-72d801dbf080,2023-09-25,7287.72,success,stripe,
7916aaf9-240b-427c-b3d0-7f68184a4b9d,84e0ec31-34a1-4d56-82a7-4698aa429cc5,2024-11-10,7690.22,refunded,stripe,fraud_detected
8b1b57f2-2f14-4570-9918-b228886e72a2,c5654ada-a789-4099-b295-30fff07ffdbd,2024-01-18,239.69,success,paypal,
88e5d631-debd-4a4f-8851-474233a8ae8d,8455610e-49e7-48c3-ad24-9c7fff7c56b8,2024-11-22,1836.74,success,paypal,
a0281936-4115-4d3c-9450-a6a7c40fa77b,c7cbf115-ec78-497d-baea-acd85c9f1c6e,2024-10-28,3861.34,success,bank_transfer,
493b7310-851e-479d-a14d-c73a80bf71d3,e2c75de3-8527-482f-9028-3fb207616907,2024-01-25,6308.41,success,razorpay,
36812d6a-2bfa-4625-ba72-0c708fcd7a6b,9126d573-f4b2-4056-98b0-9eb898267fff,2024-08-09,8448.88,success,stripe,
dc2319e7-50ce-4d64-825b-145ef1729d9a,3be49686-9049-4172-ad88-390e33ac09df,2024-12-10,5515.52,success,stripe,
be0bdbe4-c0c4-4bb1-b421-7f690c427726,faf4d130-b74c-4616-8dd4-960d8dd5d486,2023-09-24,7932.79,success,stripe,
7165d5ec-a5b0-43e6-83a4-1c68ca743537,3b2c7b9a-57bf-4196-b0f8-e4fc79190a3e,2024-07-04,479.46,success,paypal,
8860f498-d5de-47f1-86da-5bbf94a2372f,31d037e5-5b1e-418e-aa55-4ad871ba301d,2024-12-09,132.87,success,razorpay,
59dc1e4f-86d1-4b8a-b6a8-f71e4b2ef772,02757b29-8cd5-43c0-ae8e-e5db76010762,2024-11-03,2321.73,success,paypal,
21e8ba4d-88a6-4ab8-b405-9a262c1acf22,6d582320-07a1-4d28-aab6-94164b2a4e53,2024-11-03,6522.74,success,razorpay,
62248244-2f4d-44a5-a5c1-9b58db8a43d4,2d0f1361-ec81-4f0f-8ab1-8e55605d20c9,2024-09-06,6126.89,success,bank_transfer,
c0d4d934-2071-47e1-94fe-93078d34cf36,e26893bf-d978-47dc-8518-83b5d3da08af,2024-12-09,6163.82,success,paypal,
d27a7e38-5cbb-4a5c-8215-63712ecc721b,0495c5bf-b0ec-48cb-b663-8d3b81eec895,2024-10-06,1615.07,refunded,razorpay,gateway_timeout
dae91e08-de68-406b-976d-c49b03c15ff9,3d9b5a2e-0fb4-408a-9bdf-ec8bd5be2958,2023-10-31,9633.09,failed,stripe,expired_card
61aa4d49-6564-4edf-9813-6e8fddfe952b,9fddbae3-c5a4-4aa1-8208-26bb0ec7653c,2023-08-17,8072.96,success,stripe,
20c30385-6802-4a73-b98f-27dd55cae6bd,f82217ff-7ccd-4d62-acfc-05450333e0bb,2024-07-28,5459.84,success,razorpay,
344fe371-5e11-4506-9c2c-d85f2a8df2ef,e27cd791-d915-48a1-a378-d6845ea709de,2024-08-05,2159.2,success,stripe,
abfb7094-1d9a-4171-bd04-578e6dacd456,ac2bdc5b-fca0-4bc4-a1ba-afef769b296b,2024-06-20,4576.89,success,paypal,
02abea92-8bb3-44e2-9c7b-4a2d31f8913a,feef7654-d309-42bb-833c-df974cd769fb,2024-12-11,6686.2,success,razorpay,
92681239-74ee-4279-8752-8003636a41d6,857ae792-97cb-4599-9db5-f57b1f82ec55,2024-12-22,1989.55,success,stripe,
552dbe8e-9a92-47e9-add5-435bcab0ebeb,d9ccd4e0-d4bd-46f5-a0bf-6207b33b7147,2024-05-16,7662.37,success,bank_transfer,
c159db6e-f775-4f77-b2f9-136cd6ccebe1,d1b759c3-bbd5-4ce5-b660-5575d6fe828d,2024-08-03,1498.18,success,razorpay,
965123b1-4da9-4362-b8c8-42c6e6d7ddaf,3752ecc9-d6b4-4da0-a87f-0101dfbc6b8e,2024-12-27,8344.59,success,razorpay,
dd831882-1af5-4f4c-9303-d1c27ba3c89b,966ba1e6-c97e-4140-b70b-cd3fa9aa84b3,2024-12-12,3442.06,success,razorpay,
f6341328-e131-4a26-9ead-4e3216e05423,728772a6-a817-4555-8e03-8241457e6fd3,2024-06-20,4373.66,refunded,razorpay,network_error
2683a775-0cd8-4eb5-9a81-e1815db2c5ab,c6e9c066-6b48-4d19-ac11-d1e4fcdc0dec,2023-11-22,2804.87,success,stripe,
29dd302f-e6af-4143-9ea6-297d37259cc6,ba994f7a-b85e-443c-ba4c-2e3d1e479ea2,2024-12-17,5792.18,success,paypal,
c0e62196-9530-462e-8041-ad3ed182ace8,392e60ff-a220-4ab9-a80b-f8744813e25a,2024-06-18,2531.41,success,stripe,
f14517f3-b178-48ee-a9f5-394de45f52d2,e38beddf-8cbd-4926-9955-6e75dc9b303a,2024-12-29,6141.54,success,paypal,
177c2289-f36b-447e-9a1e-b9ca968600a8,29e5337f-8c1b-4647-872e-f47d5b44340e,2024-12-24,448.49,success,razorpay,
773b4d98-3e98-45d2-90cd-cf7ffa80d7b6,02ea33be-e9d0-4b37-9fb6-132814891ac3,2023-07-03,8635.27,success,stripe,
d7cf02ed-db9c-45ad-b9d5-145bf521210c,c0b18bc4-d4dd-459c-a05c-80b755f2fbbd,2024-03-02,15372.81,success,paypal,
71229cbc-1009-432b-95dd-554d81bbe5f3,0454f326-dad6-4ea5-9405-0a631d98a71f,2023-09-13,11381.35,success,stripe,
f5fc295c-4753-4200-af13-ddef1d357e84,d27ea5ac-210b-4a62-9f0e-d8e263e2aea3,2024-12-31,1833.66,success,razorpay,
6e3fae95-4c8d-4c49-a9aa-701648d8e5b5,81489cf5-3e61-4cf1-9313-f16fe149c4de,2024-06-15,8816.56,success,paypal,
989c86b5-b35a-4b24-b857-65657cf0b7c9,f2f8e130-7e7c-410d-a901-47ff0d6e44bb,2024-09-20,8565.86,refunded,stripe,expired_card
a7daaae7-bd91-4c0c-a40b-d522d130fb7c,e61d2f93-e627-40a3-90e1-855e824ac156,2024-10-28,9762.63,refunded,razorpay,bank_error
2dfdbe2e-fa72-45cc-9dfa-8652dabecebd,3142dfbf-15c9-4a13-922a-7cd81d19b99b,2024-04-29,8813.29,success,stripe,
90a4a2ff-d53f-455c-9c7c-e5316cde2e14,a2de4fa3-ae91-4922-a971-6aa2c656cec9,2024-02-21,5902.14,failed,razorpay,gateway_timeout
5a908ddc-bcff-4e28-aa28-a4373518011a,c4dac5ea-2d78-479f-b63a-4109c53dbe4f,2024-06-28,8949.48,success,razorpay,
a8b57296-d17c-469b-b969-6e3bd0c92ee2,9bb1e99b-74bb-4382-88dc-8d42f15d9196,2024-09-24,22058.16,success,bank_transfer,
79d634d8-16b9-429e-b359-5b50375b8b96,e64720a7-bb2b-4586-a0c3-008aa372f3c7,2024-11-27,3070.03,success,stripe,
9eb50bc6-da60-44f0-b161-e7be5e6c4b08,2d369673-bbe9-4f4c-9c46-719b0f1f6f17,2024-12-05,7929.58,pending,stripe,
56f76c73-6624-4ec8-8b34-f4bbb998a1fc,61738809-0f07-4671-8699-16fe5f6db154,2024-07-21,7141.94,success,bank_transfer,
f5d66e10-827e-45be-93bc-6c873e519ee3,8783c031-0ba5-41fb-b92b-86041566ca60,2024-02-14,4997.02,pending,stripe,
63ac65c7-987f-421f-b1c5-0fd0accf85b1,bffa6ae0-a266-43d0-8a94-61e69b48c2b3,2024-08-24,2600.89,success,bank_transfer,
cf82f6c0-efbf-453b-aa68-9c6d11c7f81e,08670ff8-7e1f-41ec-bc09-8c304e92bf34,2024-09-08,602.13,refunded,bank_transfer,bank_error
9de38ab5-049d-4ad7-9fd7-0a15d7dccc35,6fc8b5c6-221c-46b7-90d0-d477f56bdb48,2024-04-04,9960.92,success,paypal,
7eb67678-bfb5-4306-b4b1-8b1f2e52fae8,48122afb-a966-4b03-9743-20f3e54ed982,2024-08-14,6600.26,pending,stripe,
a5c91e4f-c159-4d63-82ba-0fb981f0dbe5,ff4621a3-22f1-4717-bcf2-d6253a10886f,2024-08-17,8732.2,success,stripe,
661aaed0-5842-45b5-a258-1965c494f6c4,74287201-b20a-4166-b8f2-752ff0085fa1,2024-12-15,3095.83,success,stripe,
f1030611-0c78-4d5a-938a-7e13e44f8f83,9eb52ffb-617e-4a4e-b275-67e963f78790,2024-12-17,6982.35,success,razorpay,
a9f0a55a-3c74-4115-a38b-be850124dfcd,12213233-4b4a-44e7-8e85-0b9fef9fdb40,2024-09-18,19529.0,failed,stripe,expired_card
4d8dca36-07df-4f82-8a8b-79d40e9038bc,99e74788-5497-44b6-bc9f-9f694dff201f,2024-02-02,2688.72,success,stripe,
87db1239-bcb9-412b-9c3f-d82fd21937d6,1e142636-db47-451f-83f4-d8ec458a37b4,2024-10-23,4552.75,success,stripe,
f91f983b-473b-41c5-9764-39cf2a2c0a95,7ef2b28f-0ba6-4e87-a3a7-4ef3a73fbe96,2024-05-14,8627.64,refunded,paypal,card_declined
0db13b78-329e-4b2a-8dab-23ece9e83446,35f9cb09-76df-46e9-9331-c3c01bf74c9e,2023-05-12,835.7,success,paypal,
e5109c89-dc46-4c44-abd2-7a2802be20da,7e7412d9-7035-4d6d-8eaa-9f32945163c8,2023-10-10,7809.88,failed,stripe,card_declined
5d4a0689-9d75-430c-ab0b-cac58b1dfa27,011502c8-8c8b-42b4-9c24-eaa246884015,2024-01-15,9097.22,success,paypal,
a622ee5e-bae3-4133-9173-d4d3da793c0c,7b1c6e64-818d-44e8-802b-c3a388f2e732,2024-02-18,9693.19,refunded,razorpay,gateway_timeout
be6ec2ab-1b77-454d-a293-1dac0154161b,2459d58b-c1a9-46f5-8703-c549890e19e4,2023-07-19,1472.28,success,razorpay,
99167e1a-b916-45b9-9611-5327748807be,61c53b2a-692f-4cba-90f9-0113a3d46ffe,2023-10-17,1005.7,success,stripe,
a42ca8db-a743-4227-817d-6b6d61420358,ef3697b1-54c1-45ab-a5ef-da130ed4f9cf,2024-12-25,3929.32,success,stripe,
cad06857-3518-4a88-a4f1-a7f193eab63a,2d695da2-020e-4907-ad57-da2be4ad0d34,2024-12-06,7110.55,failed,stripe,expired_card
788965e9-f91d-43df-b702-be92b980e806,8d8db2a5-9a99-43b3-bfa9-0242c33d2c42,2023-08-25,5957.94,failed,razorpay,insufficient_funds
686271a3-c0d9-431c-8569-2704dbd6177c,248067e3-00d1-47df-b40b-2f9b59f28f5f,2024-07-07,9743.48,success,razorpay,
c7a24895-7a16-403d-94ca-713598105149,765ad023-03a3-43e3-820b-9151beabfbf9,2024-02-24,1973.52,success,paypal,
231a5bac-23b2-4945-9166-1323e70af885,90e7832a-ef7c-4195-aec5-5cad3e5a4a3e,2023-10-21,7586.23,failed,stripe,fraud_detected
a92ff818-e0b9-4c03-b9b0-ad05e9ae1f0f,efb24334-a5d8-4c99-be68-9e241092256e,2024-12-03,6054.38,success,razorpay,
0b49092d-e098-4fac-8d9f-db054e6fa3f9,c176c0b7-3a09-4d0d-b5e6-384a3d210b46,2024-10-23,8261.24,success,stripe,
3dcf4471-65d5-4ce2-9506-0a4ea7070bc1,ac495841-5367-4c81-9214-a949f25038e5,2024-12-08,9683.58,success,razorpay,
fc17198b-4b55-4cae-a088-478bad1a5933,95233978-1250-4a68-b0fc-09adcbe06ed1,2024-06-10,720.55,success,paypal,
65221df2-c551-4533-8967-9e5c43017b8a,808740ba-af66-4387-955c-379b206b1c62,2023-07-17,890.52,failed,razorpay,network_error
0f05b63f-7f57-48f3-8219-4cf9ab12426d,c317a127-bbfb-4cc2-a20a-2637c89896ab,2024-12-28,7735.72,success,razorpay,
8c051452-f3b1-41ef-8b99-02c9716d3a33,5d340613-aaf8-46b4-8916-fa066b4c39a1,2024-02-06,9596.03,success,razorpay,
bcbf132d-8e12-4541-aa49-c11bdedeabd4,dfcfcc3b-66d2-4727-a850-da2587fb8d14,2024-12-16,3644.31,success,paypal,
78acfd67-6d01-4294-9ea4-b62a76a81490,af919b14-dfb3-4317-a2e3-ea01e7a7b303,2024-12-03,4940.97,success,stripe,
d1b358ee-1d87-4e2a-b33b-3006e4a46998,a115aaa0-5b1b-43b7-9cdb-35b1032e2b62,2024-04-26,6938.56,success,stripe,
d18355b3-f48a-415c-bea5-8e4b0f2aa096,008c82d3-675d-433b-981f-f759093c07b0,2024-07-08,7981.89,success,paypal,
96aeaa93-e91d-4e10-ba13-700d5a0feae0,a30d5a27-d0df-4dc0-a533-340375e6f836,2024-08-28,4575.55,failed,razorpay,bank_error
