application_id,user_id,company,fee
82ecaf9d-7507-42eb-8399-be18f7e0c8a7,797697ac-fdf5-40ba-ae9e-ca22291502f0,"Sandhu, Shere and Kata (FinTech)",2781.62
6fa26a79-1cc6-40e5-b159-2c24bb489e43,f0c316c7-0052-4a4b-9609-1bab4d075ed6,Gour-Grewal (Logistics),4228.16
bd182e6a-058b-4a97-99cb-31b5597e958c,a8d35152-29d6-42dd-a704-8bc0cce38daa,"Sankaran, Randhawa and Balakrishnan (E-Commerce)",4408.49
bedaac45-8eef-44b9-b1d5-d0fb2fdee72c,9a8d5d06-8e7e-4b0a-ab99-1664875a8c23,"Hora, Sengupta and Sanghvi (E-Commerce)",3135.97
e75d928f-890b-492c-bad6-26e1228d87fa,7b752d17-862f-4107-b079-24d5785f5583,Agrawal-Kala (HealthTech),323.99
bd5b740f-4f7a-4091-8a0a-6817ed7a4b41,96f2121b-5e6e-42fa-aa05-76cd860ada9b,Mallick Ltd (FinTech),209.29
31e800f3-605c-43ed-bcb8-51815d25009b,cbbd4f71-ddd7-465d-a195-542a29d32446,Chaudry PLC (CleanTech),4773.21
daf4dc5e-0cd8-44e1-94f4-fa86f356f388,01d39bc0-9f15-4889-b359-89bc8de51fc0,Pau LLC (Logistics),1819.25
e0b9812e-2dd0-4959-a785-80ff68b245c7,df8b5f1a-efc8-422c-a7d6-10803ebd4a82,Shankar Inc (Logistics),1170.14
cf17531f-25c5-4794-8477-2a2b367dbd01,e95add1a-4564-48f2-b462-2e73b8e9d4dc,Suri-Wable (Consulting),2283.0
c7adaa44-a2a4-43fa-9ede-0d221be55360,5cf3b755-86ba-448f-863c-826de99e3b1b,"Munshi, Rama and Ramanathan (EdTech)",4751.69
237731e5-5eb5-4647-8f26-585596b1ed0b,60792e42-a9b8-4d7a-a53b-7a6b0f1ddb01,"Comar, Pall and Pandey (Media)",868.61
ba33f233-72b0-4229-b903-98a64fb9ee8b,a89e9c17-3560-40d9-9f21-4c5723033a55,Gera-Mishra (EdTech),2460.31
e41f3640-5822-42f3-ad49-bcc21cddae24,0d7225d2-5df3-40dc-a461-2556927d4788,"Chad, Desai and Munshi (HealthTech)",4135.94
ce53e849-a836-4058-947c-c04c5512febf,a9e1a53b-d09c-44eb-9a3d-7645ac9197a2,Khare LLC (SaaS),451.95
af1f0557-187a-4b32-a2c4-c72224042850,4d891175-a9c6-400c-8eb8-fcf4f0132ba9,Goswami LLC (Logistics),2632.39
631ed8ba-c6e9-4444-85f7-8e0f52adec6e,393fb6d6-1dc9-4f6e-b61f-2ad3fa1e00b0,"Dhaliwal, Vaidya and Rama (Gaming)",4046.24
3ab90fb6-3743-4261-b5dc-6c774a2167bb,919a5620-5cdc-404a-94e3-700a85eeb6de,Devi-Rajagopal (CleanTech),4790.95
2da6f535-a886-4660-9718-2a33d1f55b36,67c04c75-ea6f-43bf-b9c8-b64c0a42ca85,Grewal-Sur (SaaS),4353.76
46541b91-e72d-4004-a96f-444b596925af,2d75e8fc-6733-4517-815a-b8e7fd2eaca4,"Yogi, Ghose and Ganesan (FinTech)",3956.29
9647922f-b112-4cb6-a3db-fc9056d14497,36efece0-3a62-42a9-8ea2-8a6ff6ce2755,Mani-Dey (E-Commerce),2855.27
90ea4f8e-4b56-4616-8b1c-042f92b249e8,855566e1-6932-4650-a63c-0fd711098613,Murty Group (FinTech),2768.28
ed17adea-ebdd-47c5-83d3-aa19b228d25b,ed6c079c-cf5d-4f06-8911-236395a71675,"Bera, Parmer and Andra (Media)",3623.71
5a3ab1c2-ed6e-4e8e-8b44-9da5d1451e4a,ada852e2-bd4c-4f25-8696-3c875acb1b60,Deshpande-Hayer (EdTech),714.11
f54000d8-0c33-46d8-a26b-aa56d2d84f8d,05649c41-724f-4cd3-832d-bea226a3ce83,Tiwari-Talwar (Logistics),2609.16
dd6a6bc5-254d-401c-971f-b5bffff221a9,fffcbcaf-3d8b-4dbb-8e57-e8afa62ce851,Swamy-Sagar (E-Commerce),3569.02
eb0f5af1-34bd-4781-b118-a4d9a45ceca0,e478a97a-1fdd-47df-9348-8147e0ed578d,"Sawhney, Suresh and Ganesh (FinTech)",2108.48
eb96fa09-3b97-4a9f-bcea-8db5fe7b8169,c048bd23-3cb8-451a-a03c-0dba1387910d,Balasubramanian and Sons (Gaming),4627.44
f6c6653f-0d9d-4a94-a777-566afd08bbc5,f4d0b9cc-1226-40f6-99f0-4688d98981f3,Bali-Maharaj (EdTech),678.63
4e3cd409-3162-4a51-a303-0f933c70927f,fd96b567-d4fd-4b30-a611-fe2ab8ff5bfb,Yogi LLC (EdTech),3570.37
70841b7c-0bd8-46ee-9d58-7289dc9d695b,08416179-c6a6-477c-9efa-3307ece754d4,Shankar PLC (EdTech),202.8
7aa950a3-55c7-4682-b79c-b251c437a1d4,289a813c-a0ed-4c61-b7ed-b83486b701ca,"Tandon, Vaidya and Chowdhury (EdTech)",4828.86
e3176145-2bd9-4b5e-a338-fa0fa1ff0094,5b6fcc16-cda1-4b43-b135-d9edab363e66,"Comar, Loyal and Peri (Gaming)",4995.35
56943bbf-efc4-4820-95b7-456266b1f8f6,fd8985c5-93a7-4fdd-9152-50cbacf67832,"Barman, Sastry and Kamdar (CleanTech)",4875.05
331eeec2-7dd2-4e21-877f-31e501adee72,49fbf8cb-4d89-4fe3-8846-bb2122d2436c,Chaudry-Kota (Logistics),816.74
8ef1179d-3658-4778-9ddc-1f50eb20f17f,a03ea699-046f-4785-9263-0f376384908d,Bali-Sengupta (HealthTech),4673.13
fd7bd882-ce8c-48d9-8503-0e483c48bfe9,c2a68de3-e05f-4ca1-a1e0-afaac5caff70,Pall-Chahal (SaaS),4173.99
8b80ffa6-a4fb-4799-ad0c-b441d8da506f,79c57808-3676-4f67-9d0a-3890216641f3,Dalal-Khalsa (EdTech),547.92
5e3390f4-3787-4adc-b8c9-4ef120862d65,1ca7a6d1-dcfc-4409-8afd-e9d3760e01a2,Panchal Ltd (FinTech),4691.78
5ab7f5d1-fa0d-4283-bd17-b28282a31779,1c2872d5-f05c-4e80-913f-ec966c182589,"Sangha, Gandhi and Dewan (CleanTech)",2723.7
96536cf7-81d8-4c73-9124-b9c858478a4a,1b9cdbd4-01ce-4660-bddb-75c473fa64a5,Jhaveri Inc (E-Commerce),2211.09
b134c85b-5874-4726-a71c-f28b4f06e8f3,a2de4fa3-ae91-4922-a971-6aa2c656cec9,"Panchal, Walia and Mand (E-Commerce)",683.08
dff8abf2-0c52-4a31-80a7-48944912a3e7,1c5079f4-94f7-4516-bfb2-5bd6b5429ad2,"Yohannan, Ganguly and Naik (SaaS)",1878.61
031e2a17-12db-4d7f-9642-ac86462c804f,dfcfcc3b-66d2-4727-a850-da2587fb8d14,"Master, Mann and Loke (E-Commerce)",2252.11
3e76ed0e-2b91-456a-93cc-40be91fdd477,ce04b001-ce60-4e8c-8387-4327027591ee,"Chandran, Deshmukh and Sabharwal (Logistics)",1117.87
72951161-864a-4cd3-8fa0-178aad50f634,3af3c8ad-4ea0-4053-91c5-5ebd6e8d18c1,Malhotra Ltd (E-Commerce),4888.63
c7b23909-ab27-4754-8a80-69b571b0c0bd,13380d07-4b61-4106-a546-a986b316e7fd,Deo and Sons (HealthTech),1723.04
9ca47240-7b97-4df4-98bd-f524560ca397,d50f8360-3581-4ea8-a73f-b5d802d642d9,Nagy and Sons (CleanTech),2783.17
29a38d5b-7b45-4b70-a96a-9c2e4f2b6f7f,0ad466a7-dffd-43c6-847b-22724fd2df3e,"Ramaswamy, Suri and Dhar (Consulting)",3271.38
f5561096-1a17-4c15-b5b4-e81c9efebfe2,2e6f71eb-6de9-46a1-94a5-248608f5ab40,"Luthra, Sachdeva and Prashad (Gaming)",4092.96
9e241ae1-e173-429c-b5a7-ddba42e6d07d,1e3c1ee8-86b6-4258-8c11-0f83b319db91,Borra-Chander (Consulting),1993.85
f5338bec-3caa-42f5-89f6-afcc4ff169c8,3fda18a9-1b00-4135-8dd9-8731cc40c81f,Varma-Mall (CleanTech),362.23
f8872580-bdde-4c9a-90db-576097d2167b,916917e6-d366-41ab-8394-62437b563476,"Pillay, Sha and Sura (HealthTech)",4874.99
0e60539d-634a-4afa-8434-64021b9cbd3f,3e5139fd-ed3e-4484-8128-cd5eb263cbae,Agate-Chander (SaaS),3350.62
38543fec-9dd2-4017-8df0-b4da0a30bb7a,b2936534-aa74-4fc7-8ead-4445b9eead50,"Shanker, Parmar and Bhatnagar (FinTech)",678.27
e4404900-e6fa-407c-a991-763f23c1e615,95f83317-f27c-4b15-a36b-71a671cde7ce,"Rao, Kamdar and Sanghvi (FinTech)",4431.86
b93f8e6e-94c6-47cb-bc65-e4e68599ebdf,53b4063a-9fad-4799-a5cc-b192193deb2d,Talwar LLC (FinTech),3457.65
8d04cfb6-464a-4e13-87fb-7a6ab5e7893b,661850cf-235f-4b96-b8dd-f77db42e467e,Mander-Nazareth (EdTech),1884.51
05933b02-de81-4811-8ec6-36a23ef69869,78dfbb6a-46c4-49fd-86b9-f919bb3fb13a,"De, Sundaram and Oza (EdTech)",3179.73
ab180652-3fba-44c2-850b-6580d14ecedf,acffa845-7799-4fd2-b7cc-4c8dc3b58798,"Bava, Batra and Chaudhary (CleanTech)",3695.3
feab5d91-755a-4bd6-8a97-5cffd960d563,db1ece01-744f-49a7-bc62-df1e7dcadddc,"Sharaf, Babu and Dash (SaaS)",875.0
c82b768a-f589-41f6-a466-3b1b24e69e35,0ad466a7-dffd-43c6-847b-22724fd2df3e,Sastry Group (E-Commerce),2539.79
9363a344-c60e-428e-8e96-39bcc31e7c35,1c3b9b82-22cf-4d40-89c1-3273ee37b625,Sangha and Sons (HealthTech),1815.59
30b81498-f384-4e78-9e87-1b97e6b3d601,6a1faa06-55cf-4201-ac35-7541a3377c3c,"Deo, Mittal and Dutt (CleanTech)",560.45
9e374917-0253-479d-9dd5-b7690793f327,2638a703-f8a3-4608-ba41-65f045cea120,Chander-Patel (Logistics),3264.44
23149a5d-b116-48ac-a7d3-7a4ccf1d0f30,8c372a78-8975-4d9a-9bd0-85e667403372,Butala-Prabhu (Consulting),4887.0
64cc411c-9507-4c71-954b-45fd753e67b8,db168590-6c12-4926-9ca2-4188ae70a25a,"Gandhi, Ben and Randhawa (SaaS)",1303.5
0839dda1-761f-4a14-989e-b8089808333f,6a1faa06-55cf-4201-ac35-7541a3377c3c,"Mody, Kaur and Sanghvi (Media)",3912.1
43be1218-19ba-4d4b-8cb2-e220850f9d23,21649d6f-1433-4855-9dd2-7ca323a71aa2,"Chand, Chandran and Agarwal (CleanTech)",802.38
c9b8bd5b-95fb-4a75-a21c-bbe53f3f8ceb,f0f207cf-624f-4970-b0cd-791c28b2f1f2,Sood Inc (Consulting),3479.73
75c4e352-c872-46c5-a251-50c9b46b1385,bf87cd27-8fef-4d8a-b03a-7f23034cea94,Kara PLC (FinTech),2284.16
b2334dd7-955d-4e66-9021-e8ee10ea37e0,b5e8e0ff-44cf-462c-a738-3df77647c3ba,"Saxena, Andra and Anand (Media)",617.03
9c849345-6267-4986-ba64-e2b69aa07032,1a6c4779-e2ed-46b1-8be5-762746bda6bb,"Oza, Dara and Sami (CleanTech)",2107.51
07379b28-271b-49fb-a3e6-3906d89b626e,58981c27-bdd4-4626-a45f-b8fedbd5cff1,"Deo, Sridhar and Bobal (SaaS)",327.22
6948023d-2c66-4249-8426-e409c721eee8,523233c1-5c5a-48ca-a791-fe1da6c2aa8c,Rajagopal Inc (Consulting),2767.7
a0dc5e64-dc3a-4455-9a8c-45ff09ac178a,219c4ff3-c6ac-4c6c-8f2b-0dd623f4882e,"Chaudry, Chauhan and Munshi (EdTech)",3265.74
08edccfa-6dec-4d2a-ab8e-bd189d59abc6,614c91f2-29fd-4c6f-a542-4f12a4be795f,Mistry-Devan (E-Commerce),4668.08
8269de41-006b-4820-8899-61752f899de6,dd69c3e6-2d95-4a8a-9afa-4d300b2c91ca,Deol-Dhar (Consulting),1182.2
7e0177e8-bb54-43b5-b341-eb9541685948,55d8d1cb-2162-4d47-af90-ad0b592552df,Wali PLC (Logistics),2287.57
a62e91ff-f176-49cb-8ce2-36cd41268730,7ceb764d-cf44-40e0-b18e-e836f5693fff,Gala Group (Media),2593.12
36b0430d-1dbc-4abf-98c4-81d5b6c374ca,f185815a-5202-4519-8b09-bc60dece9333,Kala-Doshi (SaaS),1564.0
bc7d2e6d-0462-40ce-90d1-2778a418b30a,7a1d2eee-966e-48fd-8221-fdc877823465,Savant-Kalla (E-Commerce),4529.12
f509ea11-f21c-40dd-acda-03418f5bca75,6d197a6d-4e5e-472a-a0db-1d5b76e85e55,Chaudhry and Sons (EdTech),3577.39
89b9d286-815d-4f1c-9b0d-6b6178400872,860322a9-338c-4804-9fe1-c11d214ac451,Rajagopalan LLC (CleanTech),891.38
bf85d37b-4fce-48f8-92b2-818ded90dd72,bc83237c-7671-4a36-9c68-a18145ef06c9,Murty-Dey (Media),2554.71
6fa079a4-a76f-473a-9d84-c09ca0b38c00,83c67b60-2c2a-459f-8e4f-a2201e711bb8,Malhotra Ltd (SaaS),297.83
d8397acc-2437-4749-8027-1b3f6b2cb320,8e66bda6-5755-4630-8c83-83bb80cf4048,Kothari PLC (E-Commerce),2597.93
9cb46501-b17b-4427-a8cf-04ff83320cf2,ee6e2009-636e-453d-89ad-531964366116,"Mane, Bala and Mitra (Consulting)",3272.35
40f1c179-24ac-453a-98f2-1772d29410f5,4cee0746-6244-415a-b8e7-4a210eb79dc4,Vasa PLC (CleanTech),2734.68
b338c3a5-2d8b-4014-9ff7-87e7a61fc287,e9e24687-bf92-42da-9732-d2b141f30824,"Gulati, Ramanathan and Merchant (E-Commerce)",2706.96
9367f78c-6359-455d-9c9b-4a06eb4d65a6,f9564e99-7f13-41c0-bc7f-27303f73919f,"Bhagat, Khatri and Talwar (Consulting)",3651.32
e8d78317-3323-466a-a6e8-e3787c3f3db4,9126d573-f4b2-4056-98b0-9eb898267fff,Chowdhury-Khosla (HealthTech),3000.77
2babe344-9bd6-489a-9d68-d113d8bfae8a,1ded5757-a395-4ca2-8884-216cb10c4463,Bobal-Wable (EdTech),2218.0
afb9731b-edbc-4170-8414-9955c1c8d6af,12d8580b-295c-45a5-ab0b-f7712a5528c3,Patel LLC (Media),3604.87
835cb376-e999-4f85-be95-61f173f56592,c4948235-ee24-42be-a177-90298f31cf81,Ram PLC (Media),1697.41
583ccfb6-4af2-4ff1-b360-b6adb3bdeec7,070e81d9-1f0a-43a8-b0d2-f7a82ce7e231,Pau-Gera (Media),3989.19
c28d8eff-752b-450c-bd1e-1e4fbf79e0fa,c1ad65ab-bf70-4ece-87d9-8aa31d78b834,Bora-Badal (HealthTech),2301.77
459fbe5d-e64e-46d8-b304-a1cdb9a72c8e,7153aaf1-e500-4c2c-bf7e-0bf8977d213a,"Bir, Atwal and Lala (SaaS)",1270.58
c37f1a38-8035-4730-9458-190ae0de16db,3245fbcb-03b8-48ba-935b-478f6803805b,Baral Inc (HealthTech),1819.57
dd9dcde9-c891-4e44-8516-caf3123e82b9,09a2b57f-42c3-4efa-ae00-d95f12b4f410,Toor-Mangat (HealthTech),3416.94
39f750fb-04c5-4894-83ab-0d970fd1ac04,0e213449-2a54-434d-a1c3-c202b2605e84,"Thaker, Sagar and Sampath (Media)",4574.37
3f230d11-1742-4e0a-ab11-83c128663bba,90d8ebc4-9e1b-43b9-a2b2-f17785aab18e,"Ratti, Butala and Yadav (CleanTech)",1269.12
a765228f-bd36-4fe6-8a30-42f1d8173c55,b2fb57e6-b139-4f6b-844a-8586c665b4a4,"Dua, Mall and Chacko (E-Commerce)",4026.81
ceacc0b1-1627-405c-ae40-3f8d58bfd960,56c960fe-c5d5-41d4-8236-049fcd400b86,Brar-Vaidya (Gaming),4877.7
b083eae1-8617-4529-92b3-f142e3b85b2e,5067c34e-a758-4ebf-beb7-8cf6a626e9ca,Dugal PLC (E-Commerce),1452.93
b7c54bd5-dd2d-4b1d-a1e9-477f641fc95c,34e6d0f0-8224-4484-96da-e17354ca7bb0,Raman-Bhatti (CleanTech),1836.16
5f421125-a67d-40a8-92a1-969f50294da7,f0165661-d158-41c4-a781-6054ceccb801,Sarkar-Khare (HealthTech),1655.09
70bee278-dd5a-4fa2-a085-020521f6d18a,88702590-8f0d-4076-a00b-038d67ed78b0,Konda Inc (Consulting),2124.35
e8aeddbb-a591-4b3b-b084-ab225765aa49,daaad63f-bf41-488c-8dd7-06ebeaebfb01,D’Alia-Setty (Logistics),4711.39
e604eba1-22f9-41b6-9729-356470ad7b99,e9bc55aa-7be3-48eb-a835-8c27cb4c4470,"Bhakta, More and Gill (CleanTech)",3044.05
4444344d-62ec-4982-84a1-b4035059766e,f31adb25-6742-4fca-bbeb-134fae349600,Arora Ltd (Gaming),1978.39
172ccda8-42ea-40d2-8b87-b900e74b8f61,ee9244f2-7f49-4e06-91ba-70cf879d374a,Apte and Sons (EdTech),1387.18
33acbcf3-19de-44cb-9466-09c517ce63af,4de29409-77f1-4bc3-ba76-449f1faa4584,Palan-Virk (HealthTech),3218.12
6e02beae-48cb-4ad0-b4af-34bac8fa509b,00d5831a-dc19-41a5-8f41-8567927245da,"Lad, Ganesan and Prabhu (Logistics)",1449.64
982cafd3-df92-48cb-8206-733426a4b784,b2f61186-3de3-4da6-bcb7-1991797821a1,Luthra Ltd (FinTech),3615.12
3cc10d62-27a0-4ad1-a53d-af4080c12ab5,35f9cb09-76df-46e9-9331-c3c01bf74c9e,Balan LLC (Logistics),233.1
b294791d-29de-45f5-8772-5c8b6cb2615f,723f8600-08a7-4fb3-8b95-6c1a36bdd744,Magar-Viswanathan (Logistics),4065.77
95979e61-c55e-49f4-8964-48759adc2695,217645b9-ff7d-4fe8-a780-f75267e52da0,Lall Ltd (E-Commerce),3477.16
7fc528df-026d-4f17-9a21-056c8a99728a,39f7a17e-75a6-4663-b48c-3eb0213dd376,"Bose, Taneja and Shah (Media)",4782.99
aabad695-e769-4ce1-af40-ceaa801affab,89058fca-bb80-4430-ac84-a267d751f535,"Parsa, Bhakta and Tata (CleanTech)",2212.63
f17de3f5-5162-4453-ad26-9586a3b4ee8a,daaad63f-bf41-488c-8dd7-06ebeaebfb01,"Ganesan, Pillai and Dugar (Gaming)",2683.75
dd5278c8-7764-4d0d-b930-8b59bace2855,dd69c3e6-2d95-4a8a-9afa-4d300b2c91ca,Chauhan-D’Alia (SaaS),2818.0
26aa56b3-4e98-43b3-84bf-45cab48baf71,a7cec713-ea91-4fe6-868b-5554664c1faf,Upadhyay Inc (EdTech),1057.24
f76bcdea-fcb7-4149-92b1-e637b68169cc,9ce5bf55-fee8-44bd-9d3f-9034276fed9a,Arora and Sons (FinTech),2576.93
e12cd378-2b3b-4ab9-bb86-1185b95369e0,1c5079f4-94f7-4516-bfb2-5bd6b5429ad2,Sodhi LLC (SaaS),1142.24
da4ac97f-27d8-4e8f-a61c-ea0230df7043,f82bf9f1-663f-48ea-9da8-ae75158b543b,Doctor-Gola (E-Commerce),2794.16
6c5e2349-de3a-4091-99f5-efdd6c673f2c,682d9ff7-bd5b-46b3-bdf8-690df4b9919e,Saini and Sons (HealthTech),4615.8
f8979556-ca2d-4623-99d6-de049535525d,efdac644-71d0-4d27-9c3c-72c52587daef,Kothari-Saha (HealthTech),1576.3
a9ecc050-c369-4194-8890-7d9da7797158,ab7bd7a3-45bf-4acd-bbdf-7c46534fa4e9,"Nagarajan, Madan and Brahmbhatt (Media)",2775.4
de607595-01ba-4fe8-a760-ba4b0357ed7e,7c467e39-aed7-4d2f-b468-f42a10bd4d1c,"Pradhan, Dar and Thakkar (FinTech)",3383.13
04263257-37d9-4a1f-a269-d66932aa2649,54249d51-db03-4434-bdb6-537d5af93c30,"Ben, Gola and Kapoor (Logistics)",4072.24
d86de7f9-c644-409d-9304-cadede00890c,e61d2f93-e627-40a3-90e1-855e824ac156,"Batra, Rattan and Biswas (EdTech)",2537.57
d1e0c6f1-fa9a-4952-ba3a-c1d80d1b2925,806cbd0c-658f-4839-8378-31f2d5774134,Mandal-Mukhopadhyay (Logistics),1693.74
ecc6f6e8-2638-4e22-909e-de4a54cfadea,57d8fa5f-3d10-48d4-aad1-8446584aef62,Chadha-Shan (E-Commerce),672.79
ffb6ec2b-d85e-490b-a6fc-db99e8062562,50c404d9-78c7-4c6b-8e78-b063d47772dd,Pillay and Sons (Consulting),3346.77
18dc4ccd-bf3d-4939-b9e5-624402dc99c6,3f453538-ec5d-416f-b1a7-c3edc901b21f,Modi-Kibe (EdTech),1604.93
fbf8fc55-8638-4c3c-b281-09b6af2c27c2,d358cca3-047f-4e65-a8e9-7eb0b3ccc401,Pillay-Tak (Gaming),4347.97
73ff6941-fba9-429c-99ff-e5625174962a,4ab40443-d9fd-4090-86b8-276a2bd6d84e,Korpal and Sons (EdTech),3219.91
f6c9dd0d-68db-46ad-bee8-28eda10131ba,076d3e92-4563-4b1a-8ca5-6c84a4f77b1f,Rout Inc (Consulting),2629.93
a7bc5132-841e-4a4c-93a1-035f4c47448f,8efa4308-e65e-4cf5-a288-10945a4d1644,Pal Ltd (SaaS),4714.14
d385b2aa-e9f8-48a0-ad75-8efd5e3ceab2,cbd30e0b-a075-4fc7-a7c4-f3cbd9d71d54,"Andra, Nayak and Agarwal (Media)",1400.92
1ea43ae1-f0bb-42a2-b86e-c083127a6a0c,308bfd3a-6c9f-416b-9f0e-d45246f45344,"Puri, Mohanty and Chawla (FinTech)",3435.16
9b34a402-b9ce-4b66-bc2b-6817dceca3e9,0723584c-dd8e-40be-b696-1501b2e52df2,Wagle and Sons (Gaming),2478.16
d7811dec-9117-4c54-8c8c-db3eec767c66,f653485d-90a4-4be3-bb5e-62eb11c085cf,Swamy-Bhasin (Gaming),4901.3
3d8dfb8d-03e1-4673-a74c-83269f5aa706,aee10aad-1d41-4cba-90b1-d00ebc6ae80d,Mammen Inc (EdTech),4588.73
9d782e1f-984e-43fe-891e-dcef90587cf4,d9ccd4e0-d4bd-46f5-a0bf-6207b33b7147,Kata PLC (Media),4977.87
eca92221-91ff-4a26-a001-7d40e132d17f,c92aad00-d72a-44dc-9ebb-1c1471646ee1,Pradhan-Shanker (Consulting),220.57
f7544f64-dd04-4df4-9665-8167914bed4e,901f7d59-946a-42c4-b7b7-ebadfb6bb822,"Chad, Chandran and Tiwari (EdTech)",3468.51
a8eaa0dc-20b2-43e1-a989-9bee90c523c8,0a8916ff-a5db-498d-8c79-c54acf0b7b82,Ramesh Inc (E-Commerce),2538.78
f73ad1f4-ad87-4a78-a995-f4ae5496cd90,b906765e-99c8-4771-9e58-a9ac6e0738c7,"Bhatia, Saran and De (E-Commerce)",266.24
00f867bd-f4db-4f4f-9e2f-67ce2e6f4020,2e8591c1-634f-439b-b7a6-45fafaf07e66,Manne LLC (FinTech),3352.69
b1c683fe-c2a9-4e14-922f-c28a43a08426,e4196b83-2d1c-41e3-a1dd-050ab134d5ba,Ramaswamy-Narain (Media),3055.49
79764e7e-b70f-4281-a0ec-eda0ebc5ef3c,a20e433e-0252-4431-8bd2-9cfd8f180948,Sethi-Magar (HealthTech),2916.64
33cccb23-e798-4290-b32a-aa51114ffa4d,02ea33be-e9d0-4b37-9fb6-132814891ac3,Borde and Sons (CleanTech),1453.84
9ae41e66-32e5-499b-87cf-bd854022fbfa,04770405-0cf8-4f88-80f9-600b53eed83d,Chopra and Sons (Consulting),3164.05
60c035d7-8fc9-4597-831c-b21a0f92a130,f0e3f198-90c2-44f6-b72f-84b8b8b96190,Gala Group (Logistics),2867.07
bd02cdd5-6cac-403f-90ae-02f6f5085523,e46e4fbb-09b7-4361-b61f-a1cc2eab76ab,Murthy-Ray (FinTech),940.86
59b87555-0a65-4c1f-9b6b-19e1a776a820,95233978-1250-4a68-b0fc-09adcbe06ed1,Wason LLC (SaaS),2429.0
07e1776b-fc4b-4bc0-bda3-18b3472ae210,dae869db-7f92-4476-9eea-1d83df40172c,Seth LLC (Logistics),807.39
716f2297-8668-4460-a420-c9efe66ac30a,f59c60be-1af8-480b-b242-35484e6dadc5,Lanka-Dar (Logistics),2863.47
b0511fb1-1743-4daf-ad02-24442e1195f1,9c9fb610-698e-4ab6-91cf-5ba3d9e9b500,Dugar Ltd (HealthTech),2717.46
0a6b7d65-9096-4a47-9784-a03c1b2248f2,04177de2-1b22-4c0d-a720-3ee04f27fb6b,Baria-Kale (HealthTech),1341.41
c165accf-0d3c-42a6-aac3-96fb69d7a624,a8c73ad1-3659-4c03-a935-8363b3182cf7,Divan-Chand (CleanTech),1736.18
3ec9bd15-36a0-4759-bded-da5106129e50,f74bcedc-3834-45b2-9a08-5bde52ea2425,"Kothari, Parekh and Randhawa (CleanTech)",408.99
95888662-5687-4c27-8d5f-08a13128bf81,f10c7602-8d1c-46d8-922c-d57b36dcbe9f,"Bawa, Mistry and Lad (Media)",238.12
c0ac4d35-c9ba-4cca-ba76-b9b57bd5591d,82bdacf0-3cfc-4c9d-9162-84aa1695698e,Balasubramanian Group (Media),322.48
7790e900-6b55-44b1-95a8-51bfc0b20139,c5654ada-a789-4099-b295-30fff07ffdbd,Krish-Chandra (EdTech),4341.44
fee79896-5b68-4224-8f67-573672b50f2a,90d8ebc4-9e1b-43b9-a2b2-f17785aab18e,Chaudry-Dey (Media),2654.0
6122cf89-33c1-4d25-be70-d3f3d7fd6592,11aee8de-6bf4-42e6-9033-f67df52942b1,Arora Inc (SaaS),199.24
8b8a1ea0-8bff-46dc-8225-7a88a81be703,4718ae0e-8039-4925-876a-8db3c2ae979c,De and Sons (SaaS),2388.11
bd238cb2-458a-4411-b51e-5a943f08a740,93bf9a60-22fd-45f9-8d23-c91cd6ec00e9,Pradhan-Chad (Media),4864.96
e21d9928-a902-4c0f-87c3-10ed03c22e29,2f17af7a-565a-4722-a012-f0035ba57265,"Lad, Borde and Bains (Media)",3732.58
d1f48333-38a2-4311-b3e0-9d1198193b35,3151b227-6aaf-4c95-a564-852f750ac64a,Hora Ltd (HealthTech),3971.69
7beb5d16-6940-4699-be41-c2f235354866,190ec0d9-8bf2-4fe2-9239-766b01490183,Dave-Chanda (HealthTech),444.36
6d06d310-7c6e-417b-a6aa-7580e8aca83b,7b1c6e64-818d-44e8-802b-c3a388f2e732,Das-Basak (SaaS),247.39
ae801e8b-5a7f-4789-99f2-4c2571f34e25,b836d217-1ec7-4838-a7a7-7d15f04cf1bd,Bedi-Ganguly (FinTech),4927.22
b2d5707e-ba40-4e63-b8a3-a79071004201,d1df89a6-dfab-43c9-8cbb-935157bd7569,"Sant, Rana and Taneja (EdTech)",4517.24
0a54e68f-ddf0-49e1-98fe-bea96ade9dad,e94f4866-3fbb-479a-ade4-62c7c23669cc,Raja Ltd (Consulting),3741.11
211e105d-fef5-4e19-9345-927a19908f05,d58c86f4-92de-43b2-bb0c-f816ea68f99f,Gera-Pandya (HealthTech),1183.33
dce07c19-4c3b-4d17-b4f8-69321dabe94b,035ccad4-3154-4a06-8f2b-f5d1b8e2cb39,Grover LLC (Consulting),2442.41
5a1819d5-d970-4b68-bb7f-425ac05879bd,d5ba4df9-253c-4e7e-9032-f39e585ff840,Sehgal-Dixit (CleanTech),1002.21
4a7e9563-e244-48e1-97d3-2d401bac0ab9,e0a64ce1-e0ae-432e-abb3-1ef490804ea5,Korpal Ltd (E-Commerce),530.65
74ca39cd-d4d2-4154-9c82-89e9ee9adfff,6f97780a-27e3-4a53-b9e4-8380fd66362b,Tara-Sabharwal (EdTech),4881.59
0ea688f6-1497-4639-adde-ad582a5be262,8f46366c-8b32-4cc1-a3d9-52ebe30a7dfb,"Srinivas, Bhat and Chahal (FinTech)",2336.64
2c0f5ff4-9b38-497f-85c3-98361c200bfe,8110ebe8-d147-40a2-8216-476e7a1b1a46,Rajagopal-Devan (HealthTech),2379.85
