user_id,signup_date,cohort_month,active
9bc1bcdc-2080-45a3-8feb-4ff84d6c379d,2024-01-19,2024-01,1.0
fefd0ee6-498b-41ff-a244-89e626c3d114,2024-02-26,2024-02,1.0
efbaa036-4191-487d-bba5-884defd047c8,2023-06-24,2023-06,0.0
e4196b83-2d1c-41e3-a1dd-050ab134d5ba,2024-01-27,2024-01,1.0
2da0c703-3b71-498b-938d-229a16abf32b,2024-08-20,2024-08,0.0
b15e02fc-ce8a-48a9-a7b5-ce49acd36c7c,2023-09-18,2023-09,1.0
f8178456-f6d8-4b19-9732-92237da260b2,2024-04-21,2024-04,1.0
edf21de5-ab5c-453e-ae24-c8674c39bddd,2023-06-11,2023-06,0.0
efb24334-a5d8-4c99-be68-9e241092256e,2024-08-24,2024-08,1.0
facfeca0-8de1-45cb-8714-3968fd7c5f07,2024-12-07,2024-12,1.0
f2f8e130-7e7c-410d-a901-47ff0d6e44bb,2023-07-23,2023-07,1.0
bd40b441-90a7-403a-9e89-c1896f3a0312,2023-04-20,2023-04,0.0
75922871-d6bb-4546-8605-d24fd468fb1d,2024-08-11,2024-08,1.0
b720ada1-2c65-41d8-8ca3-31e9b232b5a6,2023-01-23,2023-01,1.0
c585380b-09d3-43d9-8d51-abdfdb6ea3c8,2023-10-09,2023-10,0.0
ba1fbbf3-7da9-4bd9-867e-17a6f0cf3af0,2023-02-20,2023-02,1.0
488033d3-62ea-4d59-ba45-4e85fdb2f888,2023-10-21,2023-10,1.0
4067760e-357b-4d44-ab32-0d19d82b7f0a,2023-12-27,2023-12,0.0
1ab23979-c57e-4e7c-a33e-025dbde41cec,2023-09-14,2023-09,1.0
a72e6675-ae52-4b0e-b5ee-70ba918df829,2024-11-06,2024-11,1.0
fd4c314c-33cd-420d-87e5-001d783ef9cb,2023-04-10,2023-04,1.0
1ded5757-a395-4ca2-8884-216cb10c4463,2023-11-13,2023-11,1.0
947718f0-ff34-4d6a-a901-0ec904807fde,2024-01-09,2024-01,1.0
28d229d1-fb16-4bbe-805d-54323d939a8d,2023-10-30,2023-10,1.0
1ef38b50-9f93-4f7c-a6dd-a33aef5b5399,2023-07-25,2023-07,0.0
93292d54-eb84-4d34-88c6-88c44a6f24c6,2024-01-10,2024-01,1.0
c25d2fd9-fd5e-4ee7-bf77-a4ed849f412d,2023-06-18,2023-06,1.0
18d9bb68-7e3d-4e80-a14c-ae00862818f1,2024-05-08,2024-05,1.0
8729ad15-193e-455d-a765-48f5313407e8,2023-12-13,2023-12,1.0
5c5d95c5-79a3-4929-b259-6cf76e4f34bb,2023-03-19,2023-03,0.0
33206729-c195-47a8-b311-b8d16d8c10e9,2024-11-23,2024-11,1.0
28134589-f93a-435f-87fd-50462e612dce,2024-07-24,2024-07,1.0
1a207c35-2e72-4cbf-94b5-cb69c2c9c10b,2023-01-15,2023-01,1.0
1df63e7c-bb84-475b-9f68-348779ab8120,2024-01-13,2024-01,1.0
393fb6d6-1dc9-4f6e-b61f-2ad3fa1e00b0,2024-08-21,2024-08,1.0
20409c1a-8bdb-4195-8176-3a9e60f3f699,2024-01-16,2024-01,0.0
92c9c8a3-471b-4d8f-9598-8af2ae448918,2023-01-26,2023-01,1.0
2b0d5890-f775-4576-904d-2857b6129618,2023-12-02,2023-12,1.0
6ba51159-4b54-485b-a5e2-da876f2ad78c,2023-03-06,2023-03,1.0
5830b2a7-0a5f-4a24-84bc-a74e649994be,2024-12-18,2024-12,1.0
f84dd7ad-4253-43ed-b1c8-3c7d67be871f,2023-05-24,2023-05,0.0
a8c73ad1-3659-4c03-a935-8363b3182cf7,2024-05-19,2024-05,0.0
6f83dc94-43b1-4eea-a8ae-c42b82cde692,2024-07-04,2024-07,0.0
7718d3d9-3157-4d55-99ef-ff3d9b565aa6,2024-11-17,2024-11,1.0
29d3154d-8a1f-4b2a-9bdc-4fe05654ec67,2024-07-07,2024-07,1.0
84389593-d730-4426-a412-5741dce948f9,2023-06-08,2023-06,1.0
e890a000-bf2e-4aec-82e0-e97a77aac4bc,2024-05-16,2024-05,1.0
4bfd130f-40a3-423b-be25-3bf7854dee73,2023-10-14,2023-10,0.0
34e6d0f0-8224-4484-96da-e17354ca7bb0,2024-03-30,2024-03,1.0
e15204c2-a75d-43cb-8cbc-9fb4983b27f1,2024-01-07,2024-01,0.0
a91acdc2-32f6-40d0-b064-298b5bfaa70f,2024-07-11,2024-07,1.0
e2a7264f-18c3-4fd5-ba58-d472c69ed203,2023-03-04,2023-03,1.0
6b6b1f0f-d584-4276-908f-6f2cce40550c,2023-05-06,2023-05,1.0
9cd9a2fd-8cc4-4418-89b3-59c73d39cc36,2023-04-04,2023-04,1.0
a4a6d749-8143-4163-a11b-ad63d185cb49,2024-09-03,2024-09,1.0
d80396bd-c416-47be-adb6-fb55aeda9ec9,2023-12-08,2023-12,0.0
3460ebe2-1f09-4569-bb89-5e047ed69b25,2024-08-01,2024-08,0.0
b047fd8d-4da9-4434-a3bb-d83818588564,2024-07-21,2024-07,0.0
f22612ef-0bb3-4d0e-a9c9-7703de2dcbc9,2023-08-27,2023-08,1.0
96d45d65-a928-4794-95ea-911aa308d0d4,2024-09-02,2024-09,0.0
1d58fb12-4370-4a33-a727-a423dcced8d8,2023-05-29,2023-05,1.0
880066f3-9baa-48c6-b67a-b5f7bea6b614,2023-06-28,2023-06,0.0
50f83fc9-efb3-4e76-84a7-ba01d1d54871,2023-05-15,2023-05,0.0
e444d02e-488f-4c4a-9777-d3ea1686453a,2023-09-01,2023-09,1.0
6d757634-c588-4c71-807c-796de94f4b68,2023-09-29,2023-09,0.0
675ad996-2a40-4bad-9ef1-5820376329f0,2024-06-22,2024-06,0.0
ac665620-fdcf-4fb1-bb7c-ae43dc74c3d9,2024-04-04,2024-04,1.0
8208d88f-f8c3-4f64-b6d9-918bb9d834b0,2023-04-22,2023-04,1.0
21610841-e7e2-499b-be14-7800b0f51b7a,2024-09-21,2024-09,0.0
a02b34c7-7467-4b8d-9272-65e917f21a1e,2024-11-05,2024-11,1.0
255ba3f2-4749-4826-a395-6a99d9b7051d,2023-02-01,2023-02,0.0
1e142636-db47-451f-83f4-d8ec458a37b4,2024-02-16,2024-02,1.0
f0c316c7-0052-4a4b-9609-1bab4d075ed6,2024-12-30,2024-12,1.0
2b0a9ba7-08c8-4203-a0c8-cedc3e9614c5,2023-03-24,2023-03,1.0
d9ccd4e0-d4bd-46f5-a0bf-6207b33b7147,2023-05-10,2023-05,1.0
d189da77-2358-4c2c-82be-42fb1bb5b31d,2024-07-15,2024-07,1.0
bf98ef27-4f9a-4dd2-9b6c-369a639b3036,2024-09-03,2024-09,1.0
cc92b61d-0e6b-46bb-89bd-9a6e9fb602ef,2024-09-11,2024-09,1.0
b78c584b-d193-4326-b027-92016b5f65be,2023-04-28,2023-04,1.0
cb2edbb3-ef5a-41e2-946c-fdc6e3ee9471,2024-07-18,2024-07,1.0
3fb38a27-a997-4a18-9562-1d8a23bb2e13,2024-04-07,2024-04,1.0
b5f19456-84b2-429c-a838-1a620f8b46ea,2024-04-09,2024-04,1.0
3dc50b37-26f7-4f62-9148-ca0fa0bb84cc,2023-11-17,2023-11,1.0
c4273c1e-8a9c-4f36-b7bd-c73476469f26,2024-01-19,2024-01,1.0
9eb52ffb-617e-4a4e-b275-67e963f78790,2024-04-30,2024-04,0.0
b34cdb52-370d-4a7c-85df-8b8f9c190299,2023-04-06,2023-04,1.0
9879f553-cabe-4d73-b578-af21bde8005a,2024-01-17,2024-01,1.0
ddc2819c-a6a5-4992-911d-fafa0937c3c9,2024-08-23,2024-08,1.0
8daa7564-b416-4baf-a273-50de4ba8ef43,2024-11-17,2024-11,0.0
0f7bca9a-9557-41aa-b674-cc83c49341d7,2024-11-12,2024-11,1.0
781a9e56-7022-4b41-a5b1-3b03eb7f5de6,2023-02-22,2023-02,1.0
2c56d4d2-ac7a-485f-a932-2131a91adc31,2023-12-27,2023-12,0.0
7e904f32-664a-4f3f-83dd-2be93281ecc0,2023-06-08,2023-06,1.0
88acc5ef-30f4-43c8-8311-66f2284243ce,2023-04-21,2023-04,1.0
01554139-531c-44cd-aa41-453c878f30d0,2023-04-28,2023-04,1.0
65443c72-fe81-456c-8fc6-ff779f5078e7,2024-03-15,2024-03,1.0
2ea9b2e1-6814-49d3-86d9-06dbccd743a2,2024-09-28,2024-09,1.0
794e1900-e353-451a-8c39-f4504abb52fa,2023-01-27,2023-01,1.0
2c68b53f-03da-4df5-9e32-825ae707e745,2024-12-11,2024-12,1.0
0c4a5946-bba4-43a3-a78e-4b48ee4e3907,2024-12-20,2024-12,1.0
0051baad-465b-4ee6-ae70-49cb5a8b3520,2023-12-26,2023-12,0.0
015b47b3-a885-4eba-93ab-f147f9bea0fb,2024-08-02,2024-08,1.0
888d199f-c213-45fe-ad91-17a9fcb5d6a0,2024-10-10,2024-10,1.0
b8697c3d-a83e-4efc-b83c-f5c93c32414d,2024-06-27,2024-06,0.0
02e6360e-da8b-41ae-b1ab-3675cb9e9c1b,2023-12-16,2023-12,0.0
cfb395e8-91bf-406a-91f6-f57032909529,2023-11-29,2023-11,1.0
365dfdbe-adac-416f-9f63-dad857a84b78,2023-03-28,2023-03,1.0
5cf3b755-86ba-448f-863c-826de99e3b1b,2024-09-24,2024-09,0.0
3388ceef-f312-43b5-8870-7d678b4ba135,2024-03-29,2024-03,1.0
a04778d9-f6a2-4734-8c51-d3d3a50c06f6,2024-03-28,2024-03,1.0
a911d2bf-e383-4836-8131-5b12e93f1144,2024-06-08,2024-06,0.0
48747153-97b5-4d86-b641-fbd6f7ed0056,2023-10-18,2023-10,1.0
b6907423-41ca-4d5d-8b87-872a63e39025,2024-06-23,2024-06,1.0
40036e99-01ae-4fe2-9072-03792ae420bd,2024-02-09,2024-02,1.0
35eff4c2-9729-484d-86cc-f17bb325d7d2,2023-07-29,2023-07,1.0
0c1c6819-934b-4069-8700-35f2f4d0c911,2023-05-21,2023-05,1.0
b78f3370-d135-4392-a85e-78dbac780045,2023-05-03,2023-05,0.0
219c4ff3-c6ac-4c6c-8f2b-0dd623f4882e,2023-06-29,2023-06,0.0
4c01327a-7cf6-4b1e-be20-c5e24dd0eb2d,2023-08-24,2023-08,1.0
ebdf8915-ad3a-4fc2-94f9-1eb7bfe9bf3b,2023-12-29,2023-12,0.0
3bb6f19d-7a0f-44a0-8b79-43f0aeda96d7,2023-02-13,2023-02,1.0
9b2a7b27-b0fe-4a31-9df5-5e9f3f028769,2023-03-21,2023-03,1.0
2ba63206-7cd2-4d4e-8576-c0a54cea9150,2024-08-10,2024-08,1.0
aef0069e-e3a1-4be1-8bfb-8f6f65a7b5bf,2023-10-24,2023-10,0.0
3e30f304-0de3-443c-b5f2-702d0a03b098,2023-11-29,2023-11,0.0
6a84e643-4e67-4e8d-827c-7514c4487c13,2024-04-16,2024-04,1.0
5aa0626a-da87-496c-9a99-2cd910cc43e3,2023-04-01,2023-04,1.0
43278c83-33b6-44d9-b533-9c7fff3c128f,2024-03-22,2024-03,1.0
2e6f71eb-6de9-46a1-94a5-248608f5ab40,2024-02-10,2024-02,1.0
a1577625-00a2-4cc2-9655-9c565db316c1,2023-08-15,2023-08,1.0
750c8694-e933-4bb9-9051-d04552f892ed,2024-06-06,2024-06,1.0
91996252-b275-4e0a-80a0-19eeeff774d8,2023-07-18,2023-07,1.0
6bbd2735-f192-4fa6-bd36-9e84836c89c5,2024-10-22,2024-10,1.0
3ab2de5a-a644-46d5-9400-250a8713adc3,2023-05-30,2023-05,1.0
3d9b5a2e-0fb4-408a-9bdf-ec8bd5be2958,2023-06-06,2023-06,1.0
e5c3d672-1aaf-4f19-aa48-8c02c7b1fc61,2023-07-01,2023-07,1.0
6dc73dcc-2169-45ec-93df-a80280872d26,2024-04-20,2024-04,1.0
0fd25975-319f-4acd-a94e-f38c09368b0b,2024-04-04,2024-04,1.0
aebe2237-7191-4823-b536-3153f333a7f0,2024-10-20,2024-10,1.0
d5d868e1-c635-4199-b27e-9199c86426cd,2024-10-04,2024-10,1.0
e27cd791-d915-48a1-a378-d6845ea709de,2024-04-25,2024-04,1.0
c5cb20fa-3c06-450e-abfd-be10da96cbbd,2023-10-09,2023-10,1.0
e5cdfd38-1ddd-42dc-ab09-3515fd0f4f28,2023-03-17,2023-03,1.0
9d9d0043-0e5a-4a05-a90c-2ff28002bdbb,2023-02-28,2023-02,1.0
7f60412c-1734-4e94-b9a6-b0790828a52e,2024-10-22,2024-10,1.0
7cb4d04a-e909-4ac4-89bd-d38c108df6ad,2024-09-21,2024-09,1.0
17da27e9-471b-4321-810e-7ba03d10b413,2024-08-17,2024-08,1.0
cfe285c4-8f14-4f42-b795-909e21382187,2023-02-12,2023-02,1.0
26329172-08ef-4f81-85d8-c4552a11724e,2024-10-29,2024-10,0.0
3e3d23c2-c28f-4b3f-b779-395752ac4888,2024-05-28,2024-05,0.0
fffcbcaf-3d8b-4dbb-8e57-e8afa62ce851,2023-04-16,2023-04,1.0
4f3d6ec2-6a49-447e-8905-eecb50f00ad7,2023-03-28,2023-03,1.0
f87ee249-8303-4ac9-a9cc-4fcfa400729d,2023-09-11,2023-09,1.0
8a042ac9-c3d9-49be-a38a-5f2aec3d969e,2024-06-20,2024-06,1.0
b1dee941-c9ce-418d-8f44-f65a417fa0bd,2024-01-17,2024-01,1.0
04fdc1a4-7e3a-49f0-a666-f3ad5a2f3a36,2023-12-13,2023-12,1.0
9e7002a4-90cd-4700-818f-0dbd70d11b9f,2024-10-08,2024-10,1.0
5236332f-feb0-4804-bbc1-c2918cb84474,2023-04-07,2023-04,1.0
c2d43a4f-6431-464e-ae45-2ef82facfeb0,2023-09-16,2023-09,1.0
9e6ff427-31e1-4f02-a548-02b6cb47eba2,2024-09-09,2024-09,1.0
a20c08a4-25ea-49a7-b6d5-3ccec6a3498d,2024-08-19,2024-08,1.0
b3d97d48-3410-41e9-a67e-f31eeaac9476,2023-11-14,2023-11,1.0
a682330a-bb3d-41c0-bd35-4f851867a178,2024-02-06,2024-02,0.0
da296cee-eabf-4687-b36e-e403c0b02089,2023-03-28,2023-03,1.0
992aa449-d2ee-411c-9e18-870d55b0dbe1,2023-12-03,2023-12,1.0
30a60a4a-ec6d-4746-84cf-d4c66bb6fa59,2024-12-02,2024-12,1.0
de00a3e3-bfc5-416b-87b4-ba51dc3de21e,2024-11-17,2024-11,1.0
dbfdc432-404e-40f6-bf26-664998cc1244,2024-01-07,2024-01,1.0
156b552f-ba07-438d-8ae9-4148a47f95dd,2023-12-16,2023-12,1.0
828a8506-72dd-4012-b0bb-61cd247f005a,2023-08-20,2023-08,1.0
c95a5a70-2a07-4e5f-ab83-6ed0275d8936,2023-10-30,2023-10,1.0
fe486ce3-2a88-48ca-978d-5865c9311219,2024-07-06,2024-07,1.0
996fdaeb-16ed-4ea3-a1b8-1a784631f2c8,2023-02-08,2023-02,1.0
f41641be-43ac-447a-83c9-ed13727ee7fc,2024-09-24,2024-09,0.0
8b5a7645-26c1-42c0-8f58-33f68ce479b9,2023-06-16,2023-06,0.0
f18f160f-9a86-4f43-9cd8-4ea48159f51a,2024-10-01,2024-10,1.0
0335a597-afbf-45e5-a0dd-64e2227af589,2024-03-24,2024-03,0.0
f4a1e829-5850-4658-8404-941e83ab637d,2023-09-01,2023-09,1.0
686aeae4-c57a-4360-a6d2-09d3b7dc2a93,2024-04-04,2024-04,0.0
d916ec87-7226-4dcf-926a-297545ce7983,2024-04-25,2024-04,1.0
766e38a9-5d98-4296-a5a2-604445a816d5,2024-11-25,2024-11,1.0
1413f071-23b7-408c-bcf4-37415b1ac828,2024-04-17,2024-04,1.0
cb5b8c47-338e-4b4d-a21b-19aa2cb0520f,2024-05-29,2024-05,1.0
45ebf001-3c17-4063-b9b4-1b482844eea2,2023-07-24,2023-07,1.0
1cdb02c6-84ce-4e3f-bfb1-cacbd3572382,2023-09-14,2023-09,0.0
299cb676-cf9d-423f-8290-0392fdbb3a43,2024-01-16,2024-01,1.0
b5782465-48b7-49e8-946e-775db9a5830f,2024-06-12,2024-06,1.0
dd69c3e6-2d95-4a8a-9afa-4d300b2c91ca,2023-06-14,2023-06,1.0
33875d83-bd46-483a-ba48-df08d25c9ab8,2023-05-31,2023-05,1.0
22722f0d-c22d-4943-b5e2-b672f0b7e39b,2023-08-16,2023-08,1.0
0cc70afd-888b-425a-8bb2-131701fd74f2,2023-01-28,2023-01,1.0
95233978-1250-4a68-b0fc-09adcbe06ed1,2024-01-18,2024-01,0.0
3e5cdeba-31fc-4e6b-8c39-54bedc836863,2024-01-19,2024-01,0.0
04c13123-3746-426c-832b-a448275532c7,2023-04-12,2023-04,1.0
9ccd9673-684e-4dd5-a513-7abc6aa400ff,2023-05-30,2023-05,0.0
48796e89-da6a-4d27-b1e2-64e876f7a2a6,2024-04-28,2024-04,1.0
e5675e0a-ca55-421e-bd9b-17a6bedb6619,2024-12-23,2024-12,1.0
aa3ea2ef-7cfb-400f-a699-84cda3c9be77,2023-03-23,2023-03,0.0
36f52871-6a39-4105-a87f-545dab7f92ba,2023-06-03,2023-06,1.0
96c05278-6b4f-46b0-bea5-abb600e692d6,2024-06-24,2024-06,1.0
12fdaacc-f7c0-460f-8498-885eafab6165,2023-09-01,2023-09,1.0
b42263b3-5912-4742-ba29-b963547cc606,2024-03-05,2024-03,1.0
9fddbae3-c5a4-4aa1-8208-26bb0ec7653c,2023-03-06,2023-03,0.0
b4638d41-1a99-40c3-9095-cd18b6a8ac0d,2024-09-03,2024-09,1.0
3836e3bf-337e-4687-a1b0-ae4cdeb9a0be,2024-08-11,2024-08,0.0
746da5b2-5688-4627-b089-11056cae054e,2024-03-15,2024-03,0.0
93211879-8c22-4e42-9508-f5cfb1a787f6,2024-08-07,2024-08,1.0
190b0ac4-f113-4f66-b163-e63ad3bac552,2023-03-29,2023-03,1.0
70338cc6-8f5e-472f-b15f-e1592fd9838f,2024-06-22,2024-06,1.0
7a1d2eee-966e-48fd-8221-fdc877823465,2024-06-03,2024-06,1.0
1e13db61-59ed-4dc0-92e8-50e1397bcd02,2024-04-26,2024-04,0.0
1cb30051-97b5-472d-a19b-d9cea8287b26,2024-01-18,2024-01,1.0
266f1b60-ca77-4500-9acd-cf20c8e4f6be,2023-03-11,2023-03,1.0
da856b3a-5613-43ce-8b84-5728ca84f02f,2024-10-05,2024-10,0.0
92068199-02b0-41a8-b068-4f5472a84281,2023-12-07,2023-12,0.0
765ad023-03a3-43e3-820b-9151beabfbf9,2023-12-13,2023-12,1.0
b11aa0e3-124a-48f1-9cd5-8d0c835fb9ce,2024-12-02,2024-12,1.0
120279ce-3406-49e2-8945-a65130f10b27,2024-10-08,2024-10,0.0
c4948235-ee24-42be-a177-90298f31cf81,2024-04-13,2024-04,0.0
a96d8eb9-5130-4337-9cc8-c95d2df32eb7,2023-07-24,2023-07,1.0
232788d7-f3c2-4882-9f25-e155feb8c025,2023-11-14,2023-11,1.0
5983d38c-e05f-4718-b2c4-2c390f67b009,2024-07-10,2024-07,1.0
a3a09375-a679-4967-a66f-e5ca9df44329,2024-10-24,2024-10,0.0
cbd9bd1e-0b27-4187-a6f2-c8884d8a87b1,2023-02-18,2023-02,1.0
05acad5f-72e4-456f-8188-0ac2e6c010bc,2023-05-08,2023-05,1.0
f6a1722a-0983-402e-a2d7-273f2a19c8ca,2024-02-14,2024-02,1.0
43b72a45-4051-4e59-b77d-0e4291ec141e,2024-01-31,2024-01,1.0
52f2dd1c-e09e-41ad-b5dc-1f551220c057,2024-12-09,2024-12,1.0
e1f3be51-9ca3-424b-9d34-040e10baadf0,2024-06-15,2024-06,1.0
12213233-4b4a-44e7-8e85-0b9fef9fdb40,2024-03-10,2024-03,0.0
66de873a-68ba-4fa1-a495-354bbd5ce167,2023-07-04,2023-07,1.0
f5f145b4-c679-4a8b-a97e-261287098f18,2023-03-23,2023-03,1.0
9dfb97b2-c467-443c-8f83-8e7878c772c5,2024-04-01,2024-04,1.0
2fb13053-198b-4262-ae99-22b0f97ca77a,2024-12-07,2024-12,1.0
58c391b3-2da9-4cd7-8e31-d9011b6dd022,2023-12-28,2023-12,1.0
a1fdaa25-0287-434f-a48b-59a4ba8fe01d,2024-10-16,2024-10,1.0
5a25fb76-7c52-4838-8b2d-7beb7ccef593,2023-03-18,2023-03,1.0
614c91f2-29fd-4c6f-a542-4f12a4be795f,2024-06-09,2024-06,1.0
681e35b5-38de-41c3-a990-74919a28a544,2023-02-01,2023-02,0.0
fccdaae6-00eb-4c25-a147-d3ac65193905,2024-03-24,2024-03,0.0
58233314-a4a1-4961-bd51-a7912b8a1ac9,2024-10-22,2024-10,1.0
a1eb4145-477c-4760-9abc-f19f6a030dc1,2024-08-03,2024-08,0.0
e7b48c80-d541-4177-9189-8a77cea7c5b2,2024-04-05,2024-04,1.0
d47e8589-3a6f-442f-9b47-68cbe5364601,2023-03-20,2023-03,1.0
23582ee0-6a6c-4038-bfe6-a6b6110a411a,2024-02-12,2024-02,1.0
8316975b-49bc-40c1-9c76-05fe81e56338,2023-04-27,2023-04,0.0
21a5181d-6298-4a42-9907-44dc8d775d9a,2024-06-14,2024-06,1.0
2c1131ac-905b-4553-ab23-a7ed427a5793,2023-09-26,2023-09,1.0
8751c9a9-95ee-48cc-a264-d840207cbd26,2023-08-08,2023-08,1.0
e287b7da-e653-4dd9-ad0c-024abf33ff48,2024-05-17,2024-05,0.0
4988407f-fccd-4f4b-93b6-1077d7242a85,2023-03-17,2023-03,1.0
94af438d-7068-4d3f-9f07-30e8419f2d22,2024-03-31,2024-03,1.0
aad6b411-068d-464b-99e3-70acfcdba012,2023-11-24,2023-11,1.0
901f7d59-946a-42c4-b7b7-ebadfb6bb822,2024-07-17,2024-07,1.0
6b05c97b-90de-47c8-9705-bd80c7758a56,2023-06-11,2023-06,1.0
6b5d9c97-8cee-438c-a0b7-31ab57fba48b,2024-10-15,2024-10,0.0
62e15eb7-6f32-43e8-a1af-8320b54eb07d,2023-08-18,2023-08,0.0
bee64b6d-c808-47a1-8e02-b1fed5fecd70,2023-05-23,2023-05,0.0
9e4d7240-bf2a-45d4-813e-e8c134710785,2024-01-05,2024-01,1.0
408963e2-dbae-496b-9cc9-3725ea3d58f4,2024-07-18,2024-07,0.0
3bb41760-2407-4ce7-b8c1-8e62b272c81c,2023-03-09,2023-03,1.0
6a385de7-97b3-4ce8-9fe7-f1cf5edaf5fa,2024-05-05,2024-05,1.0
053fed79-d3d2-4e8d-887b-3f9f1782f642,2024-08-11,2024-08,0.0
64a9d3f7-5155-44d3-821d-bd0387ac4345,2024-10-19,2024-10,0.0
5ff3f13a-0e19-403a-a4b0-f44cd49a5312,2024-06-13,2024-06,1.0
5dd0f0c8-9e79-4545-bbf4-28bd3d502a17,2024-07-18,2024-07,1.0
ad0adf86-e048-41d3-aa31-a3b9c37c6ed8,2023-05-13,2023-05,1.0
797697ac-fdf5-40ba-ae9e-ca22291502f0,2023-02-26,2023-02,1.0
985b65a6-eb7d-4b43-8e63-050a0c0a54c4,2023-11-08,2023-11,0.0
6a896b06-f0a4-4efd-9529-03658abf2d05,2024-12-27,2024-12,0.0
bc83237c-7671-4a36-9c68-a18145ef06c9,2024-06-15,2024-06,1.0
e95add1a-4564-48f2-b462-2e73b8e9d4dc,2023-09-14,2023-09,0.0
00b3067e-f8bd-4bbe-a5d3-9802417060c1,2023-10-09,2023-10,0.0
9d2c32f9-614b-44a8-b02b-d400edfd3764,2024-06-30,2024-06,0.0
4c1599bb-42e6-4cd5-8d85-0aa9b4e48e0b,2024-08-29,2024-08,1.0
e62a28a2-2c22-4778-9292-db12a817a45f,2024-11-05,2024-11,1.0
5ecfe80e-7a5d-4552-9942-ebbe15ef2680,2023-12-12,2023-12,1.0
ddd6f440-e1a3-4b82-a661-b7621f55c400,2023-01-30,2023-01,0.0
a9820f69-84d9-4138-9100-793784885c0f,2024-08-13,2024-08,1.0
abe17c8f-f7ac-4b90-95a1-c03cc5f95f37,2024-08-08,2024-08,1.0
3d093db7-1c3e-4c7d-a71b-5b4d851a6204,2024-05-24,2024-05,1.0
f0e3f198-90c2-44f6-b72f-84b8b8b96190,2024-10-19,2024-10,1.0
085903b8-d210-4d48-aa56-59686a56144f,2024-12-02,2024-12,1.0
33670646-5284-490d-9f31-5f75708e0069,2024-12-06,2024-12,0.0
4de29409-77f1-4bc3-ba76-449f1faa4584,2024-05-10,2024-05,1.0
a2fc7991-4fea-45d4-b1f7-321794c2e16f,2023-05-28,2023-05,1.0
f37ccf8b-498d-4d26-8e1c-c6bdef2e8b9a,2023-12-20,2023-12,1.0
6cd68aad-4eb3-415a-8afa-5b542cda3f32,2024-01-15,2024-01,1.0
7b5e6a1c-1101-40b8-b7f4-d4bd224908fb,2023-09-05,2023-09,1.0
ce450948-6324-4236-9511-fbb7f3243ddc,2023-09-11,2023-09,0.0
9a9b9f46-7d04-4329-9445-66aa6f898cd2,2024-01-29,2024-01,1.0
841cffb6-5dfa-4267-a0da-8ddff8aa60fb,2023-06-13,2023-06,1.0
a1647acc-4e41-4c8d-892d-a8cdc967f602,2023-11-17,2023-11,0.0
ba904ff4-e535-4a30-974b-b0a524c79f35,2024-06-11,2024-06,1.0
2d4fda40-668b-408b-a104-b08f2093bfcd,2024-05-24,2024-05,0.0
05649c41-724f-4cd3-832d-bea226a3ce83,2024-06-01,2024-06,1.0
9158069d-4921-4ba6-a444-a61b7bc6c8e2,2024-08-20,2024-08,1.0
81489cf5-3e61-4cf1-9313-f16fe149c4de,2024-05-21,2024-05,1.0
f3b48bd0-a465-42f0-8e06-1088dd67441d,2024-11-19,2024-11,1.0
261496a1-da1b-455c-a601-189232a52768,2023-04-21,2023-04,1.0
0699b5ea-6e0d-432f-a6dc-1fb33af7017c,2024-01-10,2024-01,1.0
b0f43507-1781-4438-885d-83a8cc8fd11a,2024-02-15,2024-02,0.0
b29e6108-3bbb-4d29-ad30-013fa87df3f0,2024-01-07,2024-01,1.0
edddcb71-a79c-4a9b-a19d-91306929e001,2024-05-31,2024-05,1.0
6deb5619-f67d-493c-b1e8-15e8b7b06b99,2024-09-30,2024-09,1.0
f5eacab4-40a8-4139-8178-cff63f8f4b29,2023-04-10,2023-04,1.0
55982ba9-eb5f-49f9-8214-a14fbd5df6f0,2023-12-14,2023-12,1.0
f2b1a76c-b150-4761-9804-b35a1a9831fe,2023-05-28,2023-05,0.0
5421da68-3924-4ed0-89b4-c5ff24947eb9,2024-05-27,2024-05,0.0
54249d51-db03-4434-bdb6-537d5af93c30,2024-12-31,2024-12,1.0
23a2692a-542d-4f3d-ae7b-3a8c23df07bb,2024-04-12,2024-04,0.0
82b268af-0b72-4e5a-9774-83f9ff406f9d,2023-05-24,2023-05,1.0
d4384598-0047-4dc0-971f-add8cac1e298,2023-06-16,2023-06,1.0
50daab1b-5056-44c4-a3cd-e880377cb644,2023-11-03,2023-11,1.0
cdb69420-36ef-47f0-baed-c3902b40ec27,2024-06-05,2024-06,1.0
22e944bb-2662-4998-aeea-d15c016bfcaa,2023-11-03,2023-11,1.0
fdc9d294-25dc-4160-966d-c605bdda0eb3,2023-12-06,2023-12,1.0
8efa4308-e65e-4cf5-a288-10945a4d1644,2024-08-20,2024-08,1.0
0a66098f-73db-4dc4-8f7c-f58d7862455b,2024-12-05,2024-12,1.0
200257a2-58b3-40a3-a759-a28f8e93252d,2023-09-29,2023-09,1.0
290346e6-e647-4810-af9c-15a4fa61d1e2,2024-08-15,2024-08,1.0
8e17f959-7738-40b4-a5a7-34c03ddf7532,2024-08-20,2024-08,1.0
b01cd9ce-0b7b-4a86-b763-b11263418aa3,2024-09-26,2024-09,1.0
2888401c-785d-465c-9d58-77bab4a5f38b,2024-11-28,2024-11,0.0
627af5da-dd97-4d6c-b772-1f97239f56a1,2024-12-18,2024-12,0.0
