failure_id,payment_id,user_id,failure_date,failure_reason,gateway,amount,recovered,recovery_date,recovery_amount
fdecf2a5-e1c0-40df-9056-3cb52d68907b,0162fbe8-2331-463a-ba2e-642f5686c237,8de3c73d-c68a-49e8-a2db-c23ec5a5fe43,2023-08-29,invalid_card,stripe,7267.21,0,,
261a8188-b270-464d-a121-efe4ab7cf17b,29719c76-0e8f-4ae1-920c-cfd262c43340,393fb6d6-1dc9-4f6e-b61f-2ad3fa1e00b0,2024-12-06,fraud_detected,stripe,2195.67,0,,
17b9de6c-5e0a-4d38-a2fc-18327c3f6ff8,bff760a8-2e8d-41f8-9a0d-17f3f8f5c7c3,43dd84af-8a1f-4af9-818b-94bbd7bb1b66,2024-08-27,network_error,paypal,5354.57,0,,
02faa7f8-02b1-40d5-aa61-9cc8f13e399f,9bea27c0-1723-41b1-8363-a1dc1369ab62,b74b93ae-6b36-4ae3-b69a-b7734487fae7,2024-12-12,bank_error,razorpay,3285.24,0,,
92760d5a-5e51-4646-ad14-3296f9e62fa4,66edbea1-8d7e-4e5d-a60b-56901132a307,661850cf-235f-4b96-b8dd-f77db42e467e,2024-08-23,card_declined,stripe,2959.87,0,,
b3f5552d-4343-4995-a57e-b5c5b0e05890,e4b68a9f-5455-419c-9302-15ae06d8e1d2,0db72fff-b285-44c7-abf2-f766f35a509b,2024-12-04,insufficient_funds,bank_transfer,2688.92,0,,
0b7120ce-2641-42c3-bdc4-a0d189d72549,56f523b6-8b4d-473f-b717-261f84867f58,a2fc7991-4fea-45d4-b1f7-321794c2e16f,2023-11-06,fraud_detected,stripe,7588.15,0,,
45207d8d-48cd-4b0f-bb3b-4180c00b11ca,dda73c42-435d-4dae-a649-c4a374622ce5,23a2692a-542d-4f3d-ae7b-3a8c23df07bb,2024-08-18,invalid_card,stripe,8237.17,0,,
c0c5e4e3-47b4-4053-932f-053c4ae82b9e,b19c3c83-0aea-4a28-8691-209aa40bbbd9,f22612ef-0bb3-4d0e-a9c9-7703de2dcbc9,2024-03-20,fraud_detected,paypal,7668.26,0,,
310b087e-e7ff-44a0-924b-e3058d15f7c9,33022f74-92ad-4a36-9da2-aad734d0d4ec,39b0c8c0-3ea7-4f32-96c0-ab65815c0d48,2024-05-14,card_declined,stripe,8643.53,0,,
13a82b8d-71d1-476c-b8d1-f560b09d83cb,38764265-3a8b-41dc-8d91-5029da40bc0e,aef9c007-4f75-466b-bcd9-a0e5c6442598,2023-09-13,insufficient_funds,razorpay,1549.61,0,,
07b543cb-dd09-466a-abe3-e21a3f9d480d,e320cfa3-a26e-4fb1-831c-6c83267e3703,4c01327a-7cf6-4b1e-be20-c5e24dd0eb2d,2023-12-08,insufficient_funds,bank_transfer,2022.86,0,,
bc9eb285-64c4-46ea-87b1-30346f1b3f91,6e562d09-91f2-4e37-8a95-fff7870ab0c0,d4aa1124-3218-4aeb-a888-cbd7e76f4257,2024-12-05,insufficient_funds,razorpay,7893.99,1,2024-12-12,7633.06
9b51b7e0-ade4-4358-ac33-bfcfd3397def,0b60d08f-c22e-4be7-8615-569c8fd07586,76f37383-d5d8-42e1-84fc-0c1a7ca6b73d,2024-10-25,card_declined,paypal,5291.29,0,,
57e9748a-2d2b-45ed-b21a-80da3ede942d,49c5f790-f08a-4629-b838-886f84c7afc6,ce2090fa-0501-478f-91db-6c0fbefa7705,2024-04-24,gateway_timeout,bank_transfer,6832.2,0,,
77bbb857-25b1-49f4-b60d-1cc7a40e4144,34c0d6e2-7f6f-456a-b1a3-fba24c364cbc,751c1975-ee9c-4aa8-8ed3-7b1d3174683d,2023-10-13,fraud_detected,stripe,9420.84,1,2023-10-18,9399.4
f9b6e063-ecc4-4535-8354-27fbb14d3586,b014dc7b-9fb0-4038-926e-4a3c0a9b31f9,48747153-97b5-4d86-b641-fbd6f7ed0056,2023-12-08,gateway_timeout,bank_transfer,2613.87,0,,
a0c1a119-ab14-49a2-aa60-58cdfd2db78b,050e4295-b26e-4ccf-9acd-efdaa7823ffc,9c31367b-3095-4739-9489-ec2fdba82342,2024-04-26,bank_error,razorpay,4301.29,1,2024-05-03,4212.34
44ae11bf-2bc1-494d-9808-9f337855084a,ac8993f0-02b1-4d34-8643-2c8b092ab273,769a52d5-7f36-4745-8f6e-d98d2dc84293,2023-08-13,bank_error,bank_transfer,2973.97,1,2023-08-14,2851.79
62b261ce-acc4-4b72-8bbf-2dbd0711a4aa,f9de2893-606b-4c48-a889-44c7a3eb1fda,bc1734b8-85ab-40a9-bba2-1aa06cf25b3e,2024-10-27,bank_error,razorpay,8581.66,0,,
444e03da-e511-4195-8363-184a860bdcb9,e23673b4-ae40-49ee-ba82-1d44514a6da0,0db72fff-b285-44c7-abf2-f766f35a509b,2023-11-25,fraud_detected,stripe,8089.07,0,,
08251a18-ac31-4b65-bd86-f8203b71d244,5e423928-e287-4017-940f-2682748c27e7,dba34c2f-1ff8-4f9c-9f3d-4ad76b76f779,2024-07-31,insufficient_funds,razorpay,5249.06,0,,
750b2cb0-8bfb-442b-94f2-71d3c24aa305,3dd21155-7474-461a-ae7a-adcf5df23805,4428c26b-aff2-416c-a168-086e944de297,2024-12-04,gateway_timeout,bank_transfer,8981.78,1,2024-12-06,8698.03
8a7554e5-43fd-4466-8acf-41655391cfc1,b524ecb6-563f-4b2c-9a7e-180de8c5de82,2bc27f25-3c50-4ad6-bebf-7d3ca622ff35,2024-12-13,expired_card,stripe,3885.1,1,2024-12-18,3816.46
4d3c32f6-5861-4ade-a125-d45c62784ca0,914f9d1d-a7d6-481c-9db6-f97928b25aa9,cc718848-6263-4ffe-9cb5-aba30c32c0cd,2024-10-29,fraud_detected,stripe,8833.64,1,2024-11-01,8773.28
a5665e71-bd8c-4f7f-b118-13fda0bd3daf,f9662100-323a-4d46-8486-4dad72f9ce06,5c6dbc65-d6e5-440e-9b80-926278b88216,2024-03-15,network_error,paypal,6671.4,1,2024-03-17,6515.74
e7482bb1-90b6-44e6-921b-3d677abd94ed,ddea90d7-8c04-4546-bd03-76b4e1187b7e,cdfb6071-02ed-49fb-9ab4-21741906ebe6,2024-08-31,fraud_detected,stripe,8559.91,0,,
ce9ee90d-084d-4999-a243-9b73e96aae4e,77e4e12e-5235-4786-afb8-debd94ddbd2d,be1e4c75-3a20-43d0-a43d-18ad1b5f5eda,2024-09-22,network_error,razorpay,17471.86,1,2024-09-28,17233.9
6491f0a2-3ca4-4578-86f9-d0e857f4a949,03495f89-a13c-4995-b6d1-1b633049505b,3412bc76-d69b-4241-95e0-cea9b0060388,2024-11-18,invalid_card,stripe,4461.43,1,2024-11-19,4337.83
73f3a323-a5c6-4cda-b371-66d671d13d10,73698cb0-dd74-42e9-b373-37a058e1490c,63c7c712-9029-47dc-839d-6353715a2cd7,2024-12-21,card_declined,paypal,9235.01,0,,
5cc63b4c-8548-4891-886a-5c731b283fc2,d826804b-7df3-4d4e-8cd8-202ea3509f35,2c35c40a-db1f-438c-b886-9b3c24bb3a86,2024-09-15,bank_error,bank_transfer,10158.8,0,,
7b0f5274-4c07-4b0d-b5f1-601cd6f2c020,1d8bbc98-f7a7-4ba9-9526-cc9258d22efc,9e122431-b769-4324-8051-1adf0863519b,2024-12-21,bank_error,razorpay,1112.15,0,,
fae59976-0ff8-4ca0-b4a3-5e724f9bcbd5,64b6f643-96a1-4322-b283-dc88c6306f78,78d1a3ba-8669-4718-b0cb-308223ef0a6d,2024-07-10,network_error,razorpay,2757.32,0,,
7a53c456-ac69-4ff7-a124-cacf53b2ad85,9baee96e-0b32-45cb-b21a-b9fd6bf626f6,2edc1594-fbe8-4021-bab3-bbe8b2cd885c,2024-12-22,bank_error,razorpay,8692.97,0,,
2194dda1-af11-49c9-9427-e1792ebb9cfc,7759da1e-f1c8-4b9f-a118-649cacad0e0b,c048bd23-3cb8-451a-a03c-0dba1387910d,2024-10-06,fraud_detected,paypal,9517.86,0,,
162b99aa-182d-4366-b680-d659ddcd0577,c2d22e5d-6157-462a-b32b-cc8add34ac73,cc92b61d-0e6b-46bb-89bd-9a6e9fb602ef,2024-09-28,fraud_detected,stripe,6438.9,0,,
48fc4731-fa1d-4c3a-bf6c-20237d23bf1e,1a82ad1b-f459-45b8-998a-c19f910aa33e,0b1001c4-36c7-40a6-b05e-c135c5cf8188,2024-08-03,fraud_detected,paypal,7915.4,0,,
42370b33-92a5-42cc-a329-989f3dad4fba,23af75ae-aa66-4bc0-b70b-9fd7df5d2a1d,0c1c6819-934b-4069-8700-35f2f4d0c911,2024-07-23,bank_error,razorpay,5291.8,1,2024-07-27,5167.13
86095578-3617-44b5-be02-502d8c244ed0,7180a9d9-6a45-4445-8c98-bcf66911b4af,871190b8-17d0-4a96-9890-33de7aec448e,2024-10-28,invalid_card,stripe,961.66,0,,
388f4956-49ab-4f20-82ea-c60c3fb19175,da5f6380-7950-4dc3-bb2f-413544bc7f1c,5901e553-47db-4674-b875-ae939e72ad39,2024-11-09,network_error,razorpay,9357.22,0,,
1fbb73e1-0b32-4c1b-a7b6-e68b4fb0fa87,0f00e566-6b06-4590-bfb9-ebfdee635605,a04a738d-c25d-4fea-a2f5-02ede26733a9,2024-12-02,gateway_timeout,bank_transfer,5876.31,0,,
20bd7b62-edef-482c-a793-4ebef43036cc,2e32ca15-42a4-4102-8a34-c1eaf522bf25,1faf993d-02ea-4016-97c2-27fc6f6d8d09,2024-08-14,fraud_detected,paypal,2950.52,0,,
e2ba5a0d-cf9d-4dd0-adb7-fa1b609c0192,5b967d3c-64ac-4630-af2a-a563c3ce60d9,261496a1-da1b-455c-a601-189232a52768,2023-08-20,gateway_timeout,bank_transfer,4337.26,0,,
4ccd0a00-9c70-4196-9022-1c69ee9447ad,e25cf9c7-59e9-43bc-ba59-06ba888ad8aa,b6134b68-5307-4981-b547-74b78d60258f,2024-11-28,card_declined,paypal,784.5,0,,
e5e8a82b-62f1-4f0e-b647-e57d6c1ba01f,875b9890-97c3-4f01-82ab-ec05fe499b7a,f8b51c65-fa1b-4ca4-935a-da84b0e2becc,2024-07-22,network_error,paypal,7220.67,1,2024-07-27,7059.78
a6077dde-6430-4043-af0c-8ab086ed008c,b537cd27-d9fb-4df3-9fa8-5d7391376fa3,ae898644-14d1-4f6c-b191-50b1abca093f,2023-06-02,insufficient_funds,razorpay,1810.45,1,2023-06-09,1752.15
2507eafd-3105-4ec0-b921-28ea6d829b0c,0b85d177-2233-41e9-a672-b522078997be,1cd47944-f8f7-42f0-8f6b-91264aa7c9e8,2024-09-30,expired_card,stripe,17739.28,0,,
e727d0ad-301b-48c8-8605-666b35aed316,aea2eb14-981d-43fb-b28f-8d3877f9bcf1,6f4e6bfb-f47c-4929-9771-a0ef2fa54f1c,2024-11-29,card_declined,stripe,2968.44,1,2024-12-03,2906.46
eeba9701-caa4-46b2-8b10-b0e93edd499e,57e3c6fc-ed0f-49eb-8040-57eefc49e904,25670567-eb12-4196-baa7-ddd8a12e7a46,2024-07-30,network_error,razorpay,1885.56,1,2024-08-06,1850.2
56a6d758-bc01-4201-ab77-ba4b98f896d4,cf4cdaef-c3ca-4bf1-9fe9-3b0ad6f294ae,595444b5-effe-4930-bf49-cef6943d8e4b,2023-03-14,invalid_card,paypal,2464.56,1,2023-03-20,2403.02
e44129b0-051a-4a25-a5a9-87903461ac92,c8b5a1d2-4379-4eb9-a95a-2b81a91bc17f,29245859-4965-454d-84e0-370fffcc443b,2023-09-29,gateway_timeout,razorpay,19064.64,0,,
fe255afe-04f6-463c-a340-7bb9a8204b4a,ffa1f744-dfa9-450e-b3f7-1edc45b5e701,5f71e49d-3b3a-45dd-b2ce-97ed4d6119c3,2024-05-01,gateway_timeout,razorpay,8565.34,1,2024-05-04,8353.06
d700b410-43b5-47e3-861b-346d431b07be,aa7d3b80-bb16-4101-a1f3-196a348519fc,ad5c1431-88e9-4b62-a0fe-c022ef19288a,2024-10-13,fraud_detected,stripe,1712.75,1,2024-10-17,1694.51
a189c967-5ddb-4d6e-ad8f-f8243e6a40e1,e688ec49-0520-4f57-9cdf-3e927076b1f4,f9f13ac7-1ad0-4c9f-9daf-c4a8a53c1130,2023-12-30,network_error,paypal,5909.11,0,,
7088b022-890e-4d12-aa3e-b4de14ba5108,b1534984-9af5-4a53-9510-f44119e67f4c,98fda991-7205-41e8-8a2a-85dce1562142,2024-09-01,insufficient_funds,razorpay,2392.69,1,2024-09-04,2362.69
0d7ee05b-fce2-46f8-88be-b8e9c3b9aefc,0d355fe9-fe53-4fda-8fc8-df3f924b348b,299cb676-cf9d-423f-8290-0392fdbb3a43,2024-04-26,gateway_timeout,bank_transfer,2218.48,0,,
a827e2d4-7346-4b37-9aa7-0bed67df4444,b084c597-f00c-4a53-a3cb-6f1badf12ee5,13e9b259-d115-40de-abaa-d4f1d3cea5d2,2024-04-26,insufficient_funds,razorpay,8130.47,0,,
00da4705-c51d-462a-894e-24fe49caea09,f36d4136-cb70-40a9-811a-56405d8ea83b,64a9d3f7-5155-44d3-821d-bd0387ac4345,2024-12-06,invalid_card,stripe,5953.87,0,,
1bc31814-7634-40e0-83bb-710f12b254c1,658bb58b-8f9c-4eb7-bf17-af721bbdc05f,bf49f6bd-9f33-47a4-8a30-55f6bb1cf891,2024-06-20,card_declined,paypal,752.57,0,,
e86fc782-c65f-4dec-9166-cac1fab22882,c1841e1e-f9e1-4702-945a-ac8ad888ab08,bdf356f3-7fcb-49c2-862d-fd2fb394a318,2024-10-23,bank_error,razorpay,7784.99,1,2024-10-29,7496.16
dbf2da90-c48e-4ed1-868e-398519404b4d,4c776576-b297-4959-ba3d-c4d33d15cef7,c2a68de3-e05f-4ca1-a1e0-afaac5caff70,2024-11-08,gateway_timeout,razorpay,6265.77,0,,
26a54507-11cb-45aa-a72b-809fd7f015fa,b2e09ac9-6a12-41ca-a96f-ef0caa1a8910,d503e451-7d33-4fde-bc74-7f9e5defd63d,2024-09-27,expired_card,stripe,2241.75,0,,
7cfe2d26-13cd-4b22-a47c-a74d1c091222,4a5ee9e5-df78-4634-9d20-391ea2452863,49fbf8cb-4d89-4fe3-8846-bb2122d2436c,2024-02-02,insufficient_funds,bank_transfer,7791.35,0,,
00914779-323d-42e9-9395-62efc9a4ee98,cf037f7e-adeb-4016-9128-b27249ea82f5,effdcff0-4bb5-4df7-9fb3-09ae5b3c6642,2023-07-23,network_error,razorpay,7023.82,1,2023-07-28,6983.14
ee0d8c52-9c67-415a-9f56-70e8f6a2aa0d,ad10968a-06f2-469d-a281-17d376bbe143,da856b3a-5613-43ce-8b84-5728ca84f02f,2024-12-18,invalid_card,stripe,5564.14,0,,
7fe1e6d2-abb8-43ab-98f4-da7db93a0897,5c8bfd23-03e9-48c1-9ed8-0c0c5882fb47,e8cc75d5-45cc-4719-9e4a-1ae56ac364c6,2024-10-03,expired_card,stripe,2713.73,0,,
4083a159-2509-4688-94a2-8421447c1f83,a94a4bec-3355-443e-a135-7d7751b0d339,c4dac5ea-2d78-479f-b63a-4109c53dbe4f,2024-08-21,insufficient_funds,bank_transfer,2427.59,0,,
c42566e3-34f6-4673-9c6e-192f4bf1e699,b844e623-f510-455e-bcab-a64b5aaf6e9d,2ad6795e-f920-47f7-b0e8-d219988a175d,2024-09-27,bank_error,bank_transfer,1799.91,0,,
d09d7d40-b6d2-448a-ada5-2435f16b9100,164dde52-9a90-415c-aa49-84ee95d7eb56,369b752c-eba6-4168-a132-a0870740e376,2024-06-17,expired_card,stripe,798.03,1,2024-06-18,763.05
663ff40b-86d1-4d1f-bf8a-4a6098ee538e,961cdc60-e084-4bf5-bbda-256d84ca5867,c2a68de3-e05f-4ca1-a1e0-afaac5caff70,2024-11-05,network_error,razorpay,2407.06,1,2024-11-09,2384.88
75ddd307-927e-412a-ad1f-fb9e0771bb85,c8cb261e-9313-412c-a3ea-500b2956bc81,946ca61b-d952-4fda-8a43-9a53ddd8ef5f,2024-10-04,expired_card,stripe,3604.02,0,,
adceba89-bc5b-4eed-af3a-192049496ee7,73e28fd5-3127-4bf1-884d-7e7da1987829,34e6d0f0-8224-4484-96da-e17354ca7bb0,2024-08-26,gateway_timeout,razorpay,9268.65,0,,
b4b61912-b210-4082-8ee2-b7f716eabafb,3fae533b-7480-4930-a821-2ac4cfbccda4,68fd885f-6703-40e7-8b6b-b15acbd62533,2024-12-04,fraud_detected,stripe,6035.93,0,,
c9abafb1-9f9a-4f4a-ac8e-2ab44bb42903,19913c55-5454-436c-b09c-c54a5a6cb8fd,41f91479-f650-4ec8-a789-06a3dba5a653,2024-12-23,network_error,razorpay,4752.46,0,,
e9ef7a9a-6cd1-47bd-a08f-f05c699bc8b3,ccce2a7a-8ba3-425d-be23-5bfc7878ef41,83fd8626-5a2d-4b67-9144-a0b9ee97a7b9,2024-01-28,invalid_card,paypal,6262.22,1,2024-01-29,5956.68
792d3917-f3da-4889-a5a7-d651fcb09a14,371359ac-1d84-4054-9da9-7f48e3b992be,3836e3bf-337e-4687-a1b0-ae4cdeb9a0be,2024-11-22,fraud_detected,paypal,8556.45,1,2024-11-23,8233.61
e3b6be48-1c3d-445e-9f57-c8ca2b16276b,56afc9e5-fea7-43c1-b05c-551b86414708,6ebe1700-03da-4119-8504-b42f7e2a5185,2024-07-21,gateway_timeout,bank_transfer,8170.33,0,,
8efbc8b5-494a-4f9f-b81d-46f96019f5b8,f6b006ea-465b-44b6-98ab-b0cbc3412c24,fec60bc7-ce2b-4cc6-90a1-fca1bec00f87,2024-08-20,invalid_card,paypal,6421.08,0,,
22b913f6-363a-4c13-8d91-bb5927234355,a2ec358c-94f3-4db6-a82c-d1843e963499,8930d079-194f-40a6-83e3-d4e85d48da3a,2024-09-07,card_declined,paypal,12108.7,0,,
16f2bf31-e0ae-4078-96b0-613133b94a13,9a8ba693-ded5-49c2-9036-6663bd4d31d3,28d229d1-fb16-4bbe-805d-54323d939a8d,2023-11-14,fraud_detected,stripe,5434.07,0,,
2b79f78b-077c-4f18-abc6-c4261d18f7ab,2f0ffdd3-a1d8-4871-a41d-50d97e4125be,e06b29df-769e-47c4-b5a9-9da6ac541fb8,2024-12-22,bank_error,razorpay,2739.98,0,,
c69514d4-9157-4dd8-83f9-d07a7dca9a39,bdcea35b-4729-4440-a00b-170de6879435,5430b264-54ad-4457-89f1-ad83f45b6926,2024-09-16,invalid_card,stripe,10826.45,1,2024-09-20,10405.23
7c9f3b76-a470-45d7-b79a-345e09abb99f,641c9b1b-0f90-499e-bab9-6478fee21940,c46ae6a9-ea8d-4d1b-941e-3a0f510d7c29,2024-12-04,invalid_card,paypal,1135.08,1,2024-12-07,1123.61
cb55dd46-e1de-47e0-9b41-9dae7564328c,00f756d4-8659-41b8-bf50-52a2ce6beed2,05acad5f-72e4-456f-8188-0ac2e6c010bc,2023-09-20,bank_error,bank_transfer,13644.72,0,,
377c36dc-0486-4af3-8431-a0398b0308b6,3891dfc9-082c-4b7e-8096-da99bcdd21f2,4fe5e7db-b0bf-49d4-aa27-320d6c99a8e8,2024-08-21,card_declined,stripe,1593.38,0,,
7e2cf3d4-b1fb-4371-aa8c-843f60497094,5499a735-9671-4b1d-a7d7-20a3f08c1671,05c2d076-cc3d-4153-a384-b26f9f71c07e,2024-10-16,fraud_detected,paypal,444.21,0,,
96a08efb-0852-4044-a4c5-dd0187445e6e,8b8eca19-887c-49c5-8e99-0844d9db2e70,06096a67-c268-4727-8c35-23479f9ce4d4,2023-12-27,insufficient_funds,razorpay,9167.39,0,,
060bff26-078a-4354-b451-64d6b7a46871,e9435ae1-44a7-4d21-9a6f-4bb122133325,d9a8d5e2-b63e-4e48-a541-08378b9d6a80,2024-12-11,gateway_timeout,razorpay,5558.12,0,,
01de2c06-e29c-4de0-9bc3-23bbaa7e68b3,d26a189d-b102-4f76-bb35-47c3cb4a7cc3,e26893bf-d978-47dc-8518-83b5d3da08af,2023-09-27,network_error,paypal,16129.17,0,,
6685916a-08a8-40e7-80ce-abbae27aaa4e,f12587d9-1704-47c2-8b7e-76376725cb5f,13d19ba2-47c0-4ff5-9687-b31d73160bd9,2024-04-11,bank_error,bank_transfer,4158.09,0,,
7ee42780-c4b4-46fa-bb6d-7c26af16fc75,b3f7c72b-02a7-41ba-b5d3-50fe99e96521,0a597e81-90c2-4943-ac48-a768584653f1,2024-12-01,gateway_timeout,bank_transfer,3793.1,1,2024-12-07,3611.36
6f77ec59-8b36-41fe-861f-5e8d36c56472,f41a0b63-e69b-411b-bb58-2cdd11ce172a,b5f1aec4-0041-40f9-8469-ea98caba8864,2024-04-25,bank_error,razorpay,9596.43,1,2024-04-30,9261.89
0fb07e28-1125-424a-a295-758f78f5a0d9,14f91e6f-654d-4ebc-b5fc-85b33e4cca32,029fd5ac-97b7-412f-9e25-8249e18318fe,2024-01-22,card_declined,paypal,917.16,0,,
236bf12d-3b3c-4cbe-aaf4-1df464be00e7,6b5631df-7ec5-4629-ad2d-3bd64f14d0f7,33670646-5284-490d-9f31-5f75708e0069,2024-12-12,gateway_timeout,bank_transfer,7309.88,0,,
5296e917-f968-4882-9b47-a7093b45e232,c9bf5ad1-dda3-47e9-a484-66432b682fdc,12fdaacc-f7c0-460f-8498-885eafab6165,2024-05-26,fraud_detected,paypal,3439.21,0,,
bdf179ca-3cee-44cf-bd00-fefae7ffb529,6e2960b8-64b0-4e1d-bd3e-ffbc3e483f12,7c23e27d-5cd0-4204-bd9c-286e4c083283,2024-10-01,expired_card,stripe,9791.23,0,,
d9163006-e332-4fe5-96ad-36f9b7878f7a,6798a676-6d61-4b94-ab4c-1e1cfbcad5d6,efbaa036-4191-487d-bba5-884defd047c8,2024-01-20,insufficient_funds,razorpay,195.36,0,,
025d6ad9-1a7a-4c5e-81db-9afc4376eeb8,eabcd01f-db73-4817-a4b7-8c6557425857,780e963f-4102-4fa5-88db-0f43633a84cd,2023-08-16,bank_error,bank_transfer,6700.93,1,2023-08-23,6501.16
5db0d90f-82da-4d6b-a844-0db738f88d31,c251a0e0-ffd0-41c1-bf37-e5d7697dbb6f,258b6347-0b47-4a7d-adf2-0fbdcdbe052f,2024-07-20,invalid_card,stripe,9310.96,1,2024-07-27,9294.47
818af76d-c75b-46e6-b826-ff49c91e0cad,7eda7c93-5689-4f86-ad72-17f6020a9f74,7851bce4-811d-4f94-991d-fc737d40446d,2024-02-05,network_error,razorpay,3462.86,1,2024-02-12,3371.02
441c19e2-e43e-43d9-b6d2-3ab2a900b170,ad8993ca-0502-4362-9127-f7fa09361a68,938d82a3-185a-4d56-afde-29e66a9bcb69,2024-12-02,network_error,razorpay,575.63,1,2024-12-07,550.21
cb479965-8f34-489e-baae-ef3287c2a838,d611130d-627a-49b3-bf0f-c16436846356,dcd7e528-7373-4fd3-8adb-35c8f955b3dc,2024-11-26,card_declined,stripe,3145.38,0,,
29ecd5dd-695c-4d1b-b10d-054810fd9b1c,991aeb4e-039b-4aa9-9219-05ef326f1267,0123a391-13d5-4eca-b770-1981e4f266aa,2024-04-12,insufficient_funds,razorpay,1872.89,0,,
37b99ea3-57e7-4e27-a053-9baa6906475f,480dc76c-a589-462b-ac44-3caaff81bb99,96c05278-6b4f-46b0-bea5-abb600e692d6,2024-10-20,bank_error,bank_transfer,6978.54,0,,
3e8f7f23-5b79-4552-b10f-93dd0eb6a41d,ed80edc9-2c25-4779-8baa-d85b368fe37c,9b8ccb4d-cdef-4cf2-be5b-534c438cbfe7,2024-12-21,fraud_detected,stripe,8433.35,1,2024-12-27,8066.96
838f470f-69b3-46aa-aeac-524aee9fc39e,8c5447d2-b963-461b-8490-c07f410941f2,9681e69f-edc3-4fa5-8a64-2c054c87225b,2024-08-25,fraud_detected,stripe,7282.02,0,,
bcfb3c5c-9935-4738-86c1-81abccdc3703,6c605bd5-e5c4-40bd-9d25-859809ca35d9,1bd4cb68-1d99-466e-b40f-d8d712a9b58a,2024-08-26,card_declined,stripe,8674.7,0,,
178b6f1b-25c6-470d-ad28-9d0aaf17547b,b51f3716-c7d8-4c2d-b3b9-7e54751f5d34,b64bcfc3-7317-4bb6-ac51-3d42ffc31725,2023-09-23,fraud_detected,stripe,2654.0,0,,
bb9a10f0-75ac-4ef4-876e-8db6abf4e909,6669a615-8746-4207-90c7-d3f517a93cf7,bc052fe2-790f-4978-90cf-81ec38e95614,2024-11-20,insufficient_funds,razorpay,1358.2,0,,
c18ac282-2e7b-41db-b43b-8d79637a683e,2eca5f91-ef3f-43c6-a530-6a3ab395ef50,4d891175-a9c6-400c-8eb8-fcf4f0132ba9,2024-05-06,insufficient_funds,razorpay,9783.97,0,,
5c9fc559-7be5-4a67-98a0-331044413d2f,37d3f90c-d7e0-4a65-aee1-667f982ed7ca,59456f74-1e93-47d4-b2cc-c5d34630525d,2024-01-05,invalid_card,stripe,7443.55,0,,
1fba7fd1-709b-43d9-ab24-850c202f562d,f5911f31-de4f-43a5-88bf-0eb2a60f0950,1ab23979-c57e-4e7c-a33e-025dbde41cec,2024-05-03,expired_card,stripe,3913.87,0,,
1fa41f21-6036-4e0f-b044-a6295b1b230b,ecb633ae-cb08-49af-b1d6-00a359a11675,919db7a9-765c-4ff1-9ba8-3b7cba51a357,2023-10-16,network_error,paypal,9626.82,1,2023-10-19,9408.06
9cf16fcb-2b00-4735-8591-af960e9020d1,43901383-c849-4a7d-82ca-7a482de3d798,a3a09375-a679-4967-a66f-e5ca9df44329,2024-12-10,network_error,paypal,3964.0,0,,
67f090a8-815e-4c8d-afc1-813e588d744c,c547c585-2ec8-43e7-b87f-fb1eed9bd7b1,c910fcc3-31a0-464d-bfec-2e6ce0cc4162,2024-03-10,invalid_card,paypal,5110.11,0,,
b19b9d38-a415-4723-ad30-9736f2cdecc5,1f8e21cf-9b16-4608-850c-e2b2a140d909,facc4fa8-edfa-4937-894e-f6dddb04333c,2024-07-17,card_declined,stripe,2336.45,1,2024-07-19,2242.72
a093c082-6307-44b3-a46e-aebe75d45af7,ca28a676-670a-46e3-9c49-78f57de0e30b,24d6c00f-de3a-4366-bc95-a225e6150d5c,2024-12-29,gateway_timeout,razorpay,5006.26,1,2024-12-30,4858.05
5bdc2bf3-6890-471d-b306-fa9936d7da1e,f92fa927-d9d1-474d-bc3b-a90b22fa2947,29e5337f-8c1b-4647-872e-f47d5b44340e,2024-08-15,card_declined,paypal,9330.05,1,2024-08-21,9121.82
063e35ec-5a82-465e-8a74-f92ea1632e17,4d710be7-32c6-4888-9213-794ea2071c67,401d1bc9-abb1-4fa7-ab95-211f07581acd,2024-09-28,expired_card,stripe,10200.28,0,,
3251c17c-bc08-45a1-a5de-01142f372557,89b59e42-773c-42f9-b564-b54ac14fd127,f344d06c-2e1d-4825-a20c-117ccf5dbb21,2024-11-13,bank_error,razorpay,7837.95,1,2024-11-17,7557.46
cd93f06e-60de-40b2-820b-15e3d602bd27,d0ac7abe-2901-4770-bcb1-b39acf70ff5b,41f91479-f650-4ec8-a789-06a3dba5a653,2024-12-08,fraud_detected,paypal,8313.67,1,2024-12-13,8180.11
078e7b09-07f7-49b1-810f-724fe5296dd5,e2e8da2a-4c01-425f-b41e-3cffeae21533,4d891175-a9c6-400c-8eb8-fcf4f0132ba9,2024-12-19,gateway_timeout,razorpay,6338.64,0,,
e5c51b42-fb56-439b-9e9b-4b7a5b2ce056,c07caab4-5089-4860-b5d8-dc7f1828b683,36c73ec0-a779-4a95-bca7-dc7d21c47e0b,2024-07-31,expired_card,stripe,7923.52,1,2024-08-07,7836.48
44ced398-d2d5-4cc8-958d-96b169ce44ec,ae25f7d8-c940-4460-adb3-8ec056f8c7ba,6a8b85a0-2ca4-42e9-a0ed-436338ce3cb0,2024-07-09,network_error,razorpay,4355.97,0,,
790a712c-a871-44ea-b944-2205d5be4259,bf946373-e621-4c11-870b-a9756f3aebb2,5803c1af-de38-452f-b991-de4c9e87c721,2024-11-14,fraud_detected,stripe,9851.39,0,,
